,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,UMAP Component 1,UMAP Component 2
9375,nm5209232,Bjorn Tuaz,\N,\N,actor,tt2332964,2.1959188,6.482311
9376,nm11076471,Pawel Grabski,\N,\N,actor,tt6425794,2.6662395,5.701478
9377,nm2554145,Richard Reiter,\N,\N,"composer,music_department","tt0094512,tt1202526,tt0319590,tt0079201",0.20288648,7.0399165
9378,nm7891261,Koendô Jitsukawa,\N,\N,actor,tt5423826,6.2901483,4.536378
9379,nm1063823,Kristin Lesko,\N,\N,"producer,miscellaneous,editorial_department","tt2245310,tt5275892,tt0280486,tt2177843",7.002737,8.068517
9380,nm11466624,Antonio Jaramillo Mejia,\N,\N,actor,tt0221366,3.8364396,9.734976
9381,nm6069325,Justin Cashe,\N,\N,art_department,tt1662293,0.062430624,10.882907
9382,nm13387366,Heather Anderson,\N,\N,miscellaneous,tt11902024,7.406219,8.922117
9383,nm2687938,Ernesto Torres Blanca,\N,\N,producer,tt0484103,3.7437117,9.596513
9384,nm10645623,Simone Kirwan,\N,\N,miscellaneous,tt6535926,6.05081,7.603467
9385,nm3708946,Jason Ryle,\N,\N,"producer,writer,costume_department","tt7135514,tt15398466,tt13123798",0.7574614,9.325697
9386,nm8213828,Julie Beth Goldstein,\N,\N,producer,tt4505994,8.046302,8.006615
9387,nm8594054,Olga Geoghan,\N,\N,actress,tt6261078,6.3450313,6.9225664
9388,nm14127811,Brou Olivier Adja,\N,\N,actor,tt9573564,3.354968,6.90619
9389,nm1374765,Trifón Choque,\N,\N,actor,tt0114087,4.18638,6.7207932
9390,nm12231671,Badriah Alotaibi,\N,\N,costume_department,tt13841336,3.854808,4.2643275
9391,nm8755110,D.J. Duncan,\N,\N,"writer,producer",tt6495690,0.49270278,9.819183
9392,nm9861151,Chet Bahadur Deuba,\N,\N,costume_department,tt7228558,4.4460664,3.4196548
9393,nm2769315,Melissa Pare,\N,\N,"actress,sound_department",tt1093359,8.288396,9.481418
9394,nm14884834,Shealea Iral,\N,\N,,tt18955378,3.9228358,4.6103945
9395,nm12664565,Mahsa Khodadadi,\N,\N,actress,tt14856340,3.9487333,4.0208697
9396,nm7027640,Meaghan Childers,\N,\N,,\N,7.5755577,9.350515
9397,nm9251359,Ajaz Ibrahim,\N,\N,producer,tt6929604,3.371253,3.9665473
9398,nm14311953,Malgorzata Prus,\N,\N,stunts,tt19723342,4.2958436,6.2834415
9399,nm1782956,David Wurawa,\N,\N,"actor,producer,writer","tt3614776,tt4419876,tt13356584,tt21343736",0.43082383,7.3350267
9400,nm2637848,Sigurd Arntzen,\N,\N,actor,tt0938252,3.757395,5.526747
9401,nm4912119,Kaia Bellanca Mua,\N,\N,actor,tt2255891,5.6312847,5.053788
9402,nm9055314,Man Hoi Cheung,\N,\N,sound_department,"tt7245176,tt1857797,tt2076298,tt1456661",7.103817,3.035534
9403,nm13729360,Angela Terry Robinson,\N,\N,sound_department,tt0111871,6.686795,9.079409
9404,nm11547887,Monika,\N,\N,actress,tt12252172,5.752442,6.161464
9405,nm6353343,Bugskin,\N,\N,composer,tt3592276,0.25968438,7.063604
9406,nm6911912,Davide Pintus,\N,\N,actor,tt4197648,2.2050455,8.044165
9407,nm1828106,Jerome Loden,\N,\N,actor,"tt0051311,tt0050037,tt0053480,tt0052445",2.1304398,7.604986
9408,nm11581404,Tom Powers,\N,\N,actor,tt12324888,0.70365655,10.255412
9409,nm4388737,Craig Hermo,\N,\N,art_department,"tt0105464,tt0199794",-1.0703704,9.098146
9410,nm12093352,Vladimir Pinto,\N,\N,,tt5278932,2.3774397,5.20837
9411,nm3407163,Stephen Paul Fackrell,\N,\N,"set_decorator,art_department","tt5546352,tt0437005,tt1740718,tt2319879",-0.5904749,7.17422
9412,nm13379130,Akshara Suresh,\N,\N,assistant_director,tt13868972,4.432842,3.6050305
9413,nm1149593,Shai Kushner,\N,\N,"miscellaneous,writer,producer","tt7737048,tt10109882,tt3457396,tt4225032",4.2370067,3.4948127
9414,nm4592472,Ron Gentile,\N,\N,actor,tt2025586,0.6395707,9.173484
9415,nm12692001,Laurenz Schwoellinger,\N,\N,composer,tt14912984,1.444925,6.5673494
9416,nm7834273,Aurélie Vigent,\N,\N,"actress,assistant_director","tt7444868,tt5991584,tt5321630,tt15276056",7.3207726,7.2231846
9417,nm6033259,Nathaniel Boatman,\N,\N,actor,tt3279588,-0.19965985,8.699306
9418,nm13345289,Wende Watt,\N,\N,,tt14171256,0.5530889,7.8583374
9419,nm1150214,Mutsumi Nakano,\N,\N,writer,"tt0189261,tt0185792,tt0185078,tt0103369",6.317285,4.662239
9420,nm11881231,Feng Chiu,\N,\N,,\N,7.5236874,2.7572703
9421,nm9292413,Hassan Souliman,\N,\N,"producer,production_manager","tt21435718,tt21418892,tt7407520",3.3879316,3.96335
9422,nm4519192,William G. Panzer,\N,\N,,tt1729609,1.2163008,6.8987913
9423,nm0213243,Donna Death,\N,\N,"actress,miscellaneous,art_department","tt0135674,tt0819889,tt0085580",7.833231,7.7517023
9424,nm14671607,Elissa Duffy,\N,\N,miscellaneous,tt21867362,8.03952,8.804284
9425,nm6060168,Pauline Graf,\N,\N,"editorial_department,editor","tt3576388,tt0806910,tt2143073,tt1153095",7.9922633,7.6069655
9426,nm14396860,Mpumi Mbele,\N,\N,director,"tt25150618,tt27589548",4.340775,5.3909826
9427,nm6017327,Ying Wu,\N,\N,writer,tt3262140,7.463063,2.7744696
9428,nm14455209,Adam,\N,\N,camera_department,tt25989080,1.3222667,9.550835
9429,nm7778514,Esther Padial,\N,\N,"producer,miscellaneous","tt6601156,tt5257780",7.8982377,7.3200746
9430,nm1445537,Naofumi Hataya,1966,\N,"composer,sound_department,soundtrack","tt0365781,tt0432727,tt0395767,tt0315338",6.0663457,4.882777
9431,nm2833773,Chotis,\N,\N,actor,tt0040204,4.0164227,6.4649415
9432,nm9964515,Adrián Picón Ruiz,\N,\N,camera_department,"tt6468322,tt10230502,tt15006566,tt8690776",3.9009445,9.535306
9433,nm8642289,Jolmer Tilstra,\N,\N,special_effects,tt5013056,2.3956382,6.469437
9434,nm6399079,Miguel Osorio Aguilar,\N,\N,"producer,assistant_director","tt3681120,tt3681094,tt3681084,tt3681174",3.8163664,9.4188385
9435,nm9786711,C Hill,\N,\N,"writer,producer",tt8310292,-0.70145345,8.710789
9436,nm10106830,Chloé Rousseau,\N,\N,actress,tt3915330,8.022101,9.367292
9437,nm12059101,Günter Portale,\N,\N,,tt11252198,1.6620218,6.720726
9438,nm3178313,Stephany Flores Ramírez,\N,\N,,\N,4.8636494,9.174751
9439,nm12370129,Taylor Ashe,\N,\N,,\N,6.615089,9.522745
9440,nm12424623,Shania Anderton-Green,\N,\N,"editor,producer","tt14297418,tt14297372",7.0471826,9.144591
9441,nm5312041,Lauren Ashley Hill,\N,\N,actress,"tt2957582,tt4532996,tt5464550,tt3765774",6.6983347,8.896569
9442,nm7296075,Mason Schreiber,\N,\N,"producer,director,actor","tt4650734,tt4828332,tt6115366",-1.4182402,8.733836
9443,nm2509899,Senga,\N,\N,"actor,soundtrack","tt2069591,tt0430150,tt0485687",5.545481,4.884367
9444,nm6956794,Mayra Bonilla,\N,\N,actress,tt2336711,4.8324027,7.412034
9445,nm6059802,Build it Bigger,\N,\N,miscellaneous,tt1056754,4.2754564,5.4344034
9446,nm1431783,Carl Kaysen,1920,2010,,tt0319586,2.0216587,6.8229523
9447,nm11614017,Mara Chavez,\N,\N,director,tt12081428,5.7574825,8.495705
9448,nm3485535,Yûko Fujiwara,\N,\N,actress,tt0225009,6.397223,4.7910643
9449,nm3753668,George Wong,\N,\N,"location_management,miscellaneous,assistant_director","tt1219827,tt1663662,tt1211837,tt1440129",7.126788,3.2179797
9450,nm3808864,Paul Jorion,\N,\N,,tt0872041,0.5734106,6.6978774
9451,nm13885780,Asher F.,\N,\N,music_department,tt18331642,2.1407306,8.938686
9452,nm7117392,Oday,\N,\N,,tt4441004,4.7995133,4.6410604
9453,nm14335469,Nigel Paveyers,\N,\N,actor,tt0363908,-0.3354233,8.09722
9454,nm3925661,Pamela Mason Davey,\N,\N,writer,"tt12169766,tt8856150,tt1661953",8.22416,8.122217
9455,nm15020944,Carr Macaulay,\N,\N,camera_department,\N,-0.44165653,8.642331
9456,nm7398263,Dimitri Lazareff,\N,\N,actor,tt3814316,2.378837,7.0733523
9457,nm8960053,Barbora Valecká,\N,\N,"director,writer","tt6840782,tt14962486",4.6187286,6.035216
9458,nm2185760,Josep Lobató,1977,\N,actor,"tt1364359,tt4017112,tt0472641,tt0241090",3.451593,9.553727
9459,nm1603871,Courtney Durham,\N,\N,miscellaneous,tt0104225,7.413393,9.429482
9460,nm11214692,Harald Hauswald,\N,\N,,tt11469102,1.7170053,6.6011953
9461,nm2370645,Tom Paddy Lee,\N,\N,"writer,producer,director","tt0852984,tt4044488",-0.16134493,10.402267
9462,nm5621320,Ercan Temel,\N,\N,transportation_department,"tt2826774,tt3830162",3.979083,5.8502035
9463,nm6946211,Billy B. Collins,\N,\N,actor,"tt4645242,tt4967632,tt4060758,tt4215752",0.106962964,8.430783
9464,nm9607742,Peter Schmidt,\N,\N,,\N,0.97256994,6.3932166
9465,nm6436310,Gordon Berezay,\N,\N,miscellaneous,"tt2334841,tt2039399",-0.942938,7.7250285
9466,nm14946403,Zach Jones,\N,\N,,\N,-0.107949615,9.411093
9467,nm5636520,Ronen Tziony,\N,\N,actor,tt2856826,2.792669,5.480663
9468,nm9069489,Andrit Bachtiar,\N,\N,camera_department,tt6947800,4.944476,5.454454
9469,nm9567119,Lauren Santa Cruz,\N,\N,cinematographer,tt7826094,6.55302,8.809903
9470,nm12857105,Dolwin Kuriakose,\N,\N,producer,"tt27470003,tt15251536,tt13885428",3.7539952,5.5847588
9471,nm2102302,Maksim Kamilov,\N,\N,actor,tt0369738,2.5556216,5.0468554
9472,nm8187374,Chantal Gesbert,\N,\N,,tt5775144,7.5913844,8.068304
9473,nm12044953,Zaneta Cierpka,\N,\N,actress,tt13415620,3.5902247,5.47077
9474,nm1550781,N.K. Misra,\N,\N,actor,"tt0350813,tt0176012,tt0373731",4.3023486,3.3768992
9475,nm13269474,Carole Aucoin,\N,\N,,\N,7.926659,8.036379
9476,nm9881357,Caroline Carter,\N,\N,actress,"tt11390036,tt12831274,tt21145392,tt16975750",7.8777514,7.7777543
9477,nm13655242,Yuri Zaitsev,\N,\N,,tt15275848,2.3670943,5.1562386
9478,nm11458135,Tamás Hojsz,\N,\N,"actress,sound_department","tt12052868,tt22186332",3.8752155,5.539418
9479,nm4366188,Brandi Leifso,\N,\N,"make_up_department,costume_department","tt2262232,tt1859641,tt1946175,tt4093232",6.6778536,8.731168
9480,nm4231090,Matthew Musson,\N,\N,"camera_department,director,editorial_department","tt2273652,tt1880159,tt1800363,tt2351372",-1.3859663,8.391501
9481,nm2139315,Silk,\N,\N,"soundtrack,actor","tt4335742,tt0110399,tt0107478,tt2869728",3.6756706,7.1377673
9482,nm1514446,LaVerne Haag,\N,\N,actor,tt0267889,7.379645,8.991448
9483,nm14865201,Zak Tini,\N,\N,art_department,tt27761825,3.3871217,4.6057744
9484,nm1498003,Josh Hendricks,\N,\N,"editor,editorial_department","tt5348042,tt2342871,tt6331762,tt4515092",-0.3135804,9.862845
9485,nm5023914,Begir Memeti,\N,\N,actor,"tt1475553,tt2077172,tt3560430,tt2981372",4.10424,5.2329855
9486,nm2958555,Zeke Persson,\N,\N,sound_department,tt1191074,-1.034556,8.523913
9487,nm10676410,Kazuhiro Nakata,\N,\N,"miscellaneous,animation_department","tt10901970,tt5532100,tt2961326",6.2740006,4.6806912
9488,nm8256177,Christina Muñoz,\N,\N,actor,tt5865592,6.007855,8.459562
9489,nm13767693,Ashlee Jenae,\N,\N,actress,\N,7.25137,8.489737
9490,nm3193993,Alka Satpute,\N,\N,actress,tt1010048,4.213681,5.4313893
9491,nm5495381,Mel Azevedo,\N,\N,actor,tt2662086,3.2700088,9.613976
9492,nm13656726,Megan Samways,\N,\N,"miscellaneous,editorial_department",tt19315934,7.7213798,9.762134
9493,nm1626200,Michelle Polefrone,\N,\N,actress,tt0451999,7.086525,9.91562
9494,nm4868459,François Hubert-Rodier,\N,\N,"writer,director","tt0320020,tt4947134,tt3120586,tt2201149",2.671835,7.3994102
9495,nm14273558,Balkishan Sharma,2001,\N,"director,actor,producer",\N,4.2867956,3.196679
9496,nm6597155,Dmitry Bastet,\N,\N,camera_department,tt3804300,2.3689666,5.1430397
9497,nm0614097,Barbara Murphy,\N,\N,actress,tt0054859,8.763411,7.816237
9498,nm3198126,Martín Cuburu,\N,\N,actor,"tt1415894,tt1642530,tt2561608,tt2806246",2.0185115,8.629563
9499,nm2920772,Jean-François Bert,\N,\N,"producer,miscellaneous","tt13781622,tt0359815,tt1185421,tt0221387",2.736963,7.3542986
9500,nm9314793,Dan Kinch,\N,\N,actor,"tt10368780,tt15366442,tt7391626",0.051833317,6.1840463
9501,nm2142648,Robert Thomas,\N,\N,,\N,1.053455,9.903804
9502,nm11746948,Mathijs Los,\N,\N,camera_department,tt10758124,4.1171136,5.853137
9503,nm6802382,Vasa Filipov,\N,\N,actor,tt0414732,3.161869,5.3339667
9504,nm12668618,Kaelin McDonald,\N,\N,"editorial_department,miscellaneous","tt14865290,tt18566152,tt15191350",-0.4716402,9.222659
9505,nm1985074,Romina Azzigotti,\N,\N,"costume_department,art_department,costume_designer","tt7611618,tt5991974,tt10948718,tt0472802",5.95158,7.460572
9506,nm1678919,Seppo Huhtala,\N,\N,actor,"tt0140826,tt0136355",4.7013626,4.564918
9507,nm5261458,Muslim,\N,\N,"actor,composer","tt3727960,tt2381188",3.49692,3.7711735
9508,nm6066927,Tom Cawley,\N,\N,music_department,"tt5865326,tt28434067,tt2381111",0.5819267,10.234698
9509,nm5098218,Anthony Avila,\N,\N,,"tt14639672,tt1615387",3.0109828,9.852647
9510,nm10749890,Charne Vorster,\N,\N,actress,tt4844148,3.487107,6.7683983
9511,nm12556925,Carl Ross,\N,\N,,tt11783138,-0.04845921,7.7864146
9512,nm2238832,Allene Gibson,\N,\N,transportation_department,tt0363771,0.59588796,8.215961
9513,nm9447266,Andrew Rathbun,\N,\N,composer,tt1823666,-0.19799818,8.019981
9514,nm13622640,Ingrida Bagdonaite,\N,\N,"art_department,script_department","tt27480706,tt14061008",5.312589,7.3856544
9515,nm1649388,David Powell,\N,\N,miscellaneous,tt0125651,-0.01540636,7.278052
9516,nm12369514,Sohail Jaffery,\N,\N,actor,tt7649920,3.4490497,3.9230359
9517,nm10795569,Erica Bourgault-Assaf,\N,\N,visual_effects,"tt10547934,tt13345636",7.2127514,7.7768345
9518,nm4283741,Sarah Stultz,\N,\N,costume_department,"tt1606339,tt2721152,tt1825899",7.9343963,9.06268
9519,nm6211835,Barry Smyth,\N,\N,art_department,tt3438468,-0.58676845,7.521514
9520,nm1055977,Te Manawanui Pauro,\N,\N,actress,tt0179619,4.3989744,7.008985
9521,nm8576146,Sean Leal,\N,\N,,\N,-0.6340819,9.500926
9522,nm1459119,Gervais Koffi,\N,\N,"sound_department,actor,composer","tt4489108,tt4793384",3.456115,5.5818224
9523,nm1372545,Roberto dePalma,\N,\N,"special_effects,make_up_department,visual_effects","tt0094961,tt0109327,tt0099700,tt0095742",3.15182,8.678394
9524,nm9320550,Lory Barrillon,\N,\N,director,tt7464042,6.831011,7.6040874
9525,nm4318868,Lulu Deboer,\N,\N,"producer,director,writer","tt8719410,tt2539092,tt6418710,tt1841639",6.4201255,8.032296
9526,nm2593302,Elena Wronowska,\N,\N,actress,tt0989863,6.228569,6.868008
9527,nm13657043,Pablo Ruiz,\N,\N,visual_effects,tt19896244,3.7581258,9.6876
9528,nm2166318,Robyn Sweeny,\N,\N,miscellaneous,tt0215795,7.7110667,8.6991
9529,nm3257586,Joseph Arceo,\N,\N,miscellaneous,tt0295992,1.7664129,8.72156
9530,nm8364450,Ketrin Cat,\N,\N,writer,tt5958614,4.9768624,6.8026233
9531,nm9337770,Karl Ljungkvist,\N,\N,,tt7496888,2.234181,6.2957544
9532,nm9152819,Henry Chang,\N,\N,,tt4944090,7.343122,3.0507026
9533,nm1690015,Nilgün Karababa,1965,\N,actress,"tt3138782,tt0845088,tt6042446,tt2150209",4.7920046,4.82465
9534,nm7892339,Ismail Koshari,\N,\N,camera_department,tt5424898,3.3017178,3.973935
9535,nm5201142,Brittanie Hitchcock,\N,\N,"actress,writer,editor","tt11563196,tt3732046,tt3899924,tt8788902",8.463136,8.146664
9536,nm3803912,Hortensio Gómez,\N,\N,,tt1594405,3.5000954,9.982833
9537,nm4543977,Sarah Stowell,\N,\N,make_up_department,tt1987577,7.892298,9.230744
9538,nm0700174,Antoni Puig,\N,\N,sound_department,"tt0117097,tt14404654,tt0117344",3.2255814,10.023442
9539,nm11381386,Eran Werber,\N,\N,actor,tt2209300,1.5381622,6.7388763
9540,nm14244942,Sébastien Vaiani,\N,\N,stunts,tt1486772,2.5597913,7.9859033
9541,nm5074427,Madame Seidel,\N,\N,,\N,7.4502597,7.599844
9542,nm2122266,Anees Ahmed,\N,\N,editorial_department,"tt0177489,tt0363824,tt0106204,tt0243472",3.5544798,3.8094823
9543,nm3419295,Gerard Mason,\N,\N,composer,tt1427887,-1.3924569,8.767473
9544,nm12363645,Duy Nguyen,\N,\N,visual_effects,tt5883570,7.002682,3.1645353
9545,nm9751606,Rob Davis,\N,\N,miscellaneous,tt4122118,-0.5936112,8.393663
9546,nm4322303,Chris Droukas,\N,\N,editor,tt1843250,0.5554367,10.37179
9547,nm2242394,Annie Pardo,\N,\N,actress,"tt0793460,tt8168186,tt15403712",7.693396,7.710891
9548,nm8227081,Giannis Yfantis,\N,\N,actor,"tt5818500,tt21237834",0.74792075,9.648437
9549,nm11345371,David Chemla,\N,\N,,tt6230304,0.03675816,7.309029
9550,nm12356394,Petr Michal,\N,\N,actor,\N,2.1861222,6.025351
9551,nm5977091,Morgan Sandbæk,\N,\N,"writer,cinematographer,art_department","tt11162928,tt3218542",2.220282,6.4734116
9552,nm3686186,Benjamin Sparschuh,\N,\N,"camera_department,cinematographer,actor","tt16253326,tt15205370,tt12345940",-1.29783,7.861593
9553,nm9741864,Chip Lamey,\N,\N,camera_department,"tt0867259,tt0861773",0.13210188,9.697356
9554,nm4204007,Joy Lo,\N,\N,miscellaneous,tt0156610,4.9929686,6.2224183
9555,nm6709030,Jon Writer,\N,\N,"actor,producer",tt3962256,-0.122911975,8.514581
9556,nm10896642,Zsuzsanna Kovács,\N,\N,costume_department,tt10768094,3.6410737,5.5714893
9557,nm7709728,John Ayers,\N,\N,transportation_department,"tt2404425,tt8367814,tt3014866",0.4428468,8.419974
9558,nm0684331,Peables Pink,\N,\N,actress,tt0223835,4.671793,7.6165395
9559,nm3371640,Valerie Duvall,\N,\N,"actress,miscellaneous","tt1540787,tt1399305",6.934222,7.928759
9560,nm4045308,Dave Robert,\N,\N,visual_effects,tt1702399,0.11085276,7.4516864
9561,nm5933095,Tatiana Archangel,\N,\N,producer,"tt3188508,tt3127228",6.229614,6.8733716
9562,nm3265805,Vincent Mitchell,\N,\N,"composer,music_department,sound_department","tt1533774,tt1985997,tt1756876",0.42506903,8.80497
9563,nm6697266,Anna Sasson,\N,\N,"production_manager,writer,producer","tt0983570,tt12593630,tt1029247,tt1433910",7.069266,7.1582923
9564,nm14271320,Mateo Navarro,\N,\N,"producer,editor",\N,3.381582,10.0389595
9565,nm8037543,Scott Merrick,\N,\N,,\N,-0.8692047,7.623043
9566,nm5133162,Kay Nagao,\N,\N,miscellaneous,"tt0198190,tt0224297",6.5008183,2.8041143
9567,nm13292704,Elite,\N,\N,actor,tt16970260,0.504034,9.60321
9568,nm9852103,Tim Forrest,\N,\N,sound_department,tt8442278,-0.40845558,10.432444
9569,nm0533155,Donald Sage Mackay,\N,\N,"actor,producer,soundtrack","tt5057054,tt14124080,tt16283824,tt21375036",0.4223181,8.73237
9570,nm10722633,Wilson Muller,\N,\N,art_department,"tt8179388,tt10323338,tt7772588,tt4364202",1.314273,6.8138685
9571,nm14877371,A. Seemon,\N,\N,actor,tt22444570,3.7330177,4.9426527
9572,nm11021108,Amanda Marie Harrison,\N,\N,producer,tt11033384,7.4884343,8.750966
9573,nm12206827,Salvatore Scire,\N,\N,,tt2811616,3.3681643,8.286822
9574,nm4777630,Tex Jordan,\N,\N,art_department,"tt0493949,tt1371117",0.7915584,10.06029
9575,nm7981710,James Sharpe,\N,\N,assistant_director,\N,-0.56691694,8.360981
9576,nm13471588,Maria Borys-Piatowska,\N,\N,"writer,animation_department","tt6528156,tt17538028,tt22007208",6.203842,6.761088
9577,nm5529495,Natalie Woo,\N,\N,,tt2718184,7.0118265,8.366365
9578,nm4142427,Tara Johns,\N,\N,actress,tt1521029,7.212953,8.938352
9579,nm13465112,Obispo Angel Velandia,\N,\N,actor,tt18548890,4.9874825,7.8018384
9580,nm11727533,Juliengebrael,\N,\N,,\N,2.7711957,7.474555
9581,nm4684520,Eleonora Kozarova,\N,\N,"editor,actress,visual_effects","tt27179834,tt4580942,tt3246464,tt2064913",6.3483205,6.957317
9582,nm4391756,Michael Triptow,\N,\N,"assistant_director,camera_department,miscellaneous",tt1869815,0.85186636,7.8321786
9583,nm2522097,Erica Sweany,\N,\N,"actress,production_designer","tt2741602,tt12923632,tt0385887,tt0203259",7.7515607,8.465736
9584,nm9975596,Gaudérique Calmon,\N,\N,sound_department,"tt9163370,tt10366900,tt21918138,tt10530584",2.814004,7.426756
9585,nm3167375,Jack Berk,\N,\N,"art_director,art_department,production_designer","tt2085059,tt4276618,tt8356942,tt8385148",-1.8045244,8.979574
9586,nm1341202,Fionna Feehan,\N,\N,sound_department,tt0357601,6.5106034,7.6896844
9587,nm2997741,Annabel Watson,\N,\N,actress,tt0426741,7.531995,8.116213
9588,nm6060123,Mike Anderson,\N,\N,camera_department,tt1247667,-0.39843962,8.01478
9589,nm0065064,Abbe Beck,\N,\N,actress,tt0191816,1.5419717,7.1620054
9590,nm13634008,Judith Barone,\N,\N,,\N,8.114988,7.682733
9591,nm5544165,Josh Patton,\N,\N,actor,"tt3827816,tt2107075,tt2092473,tt5987842",-0.33820006,9.868367
9592,nm14688463,Ralph Wilson,\N,\N,,tt27252446,-0.4151839,9.308868
9593,nm11862930,Bauyrzhan Satov,\N,\N,actor,"tt13014704,tt22089826",2.3566978,5.197089
9594,nm0859057,John Thomas,\N,\N,actor,tt0267033,1.0244751,9.904331
9595,nm1055577,Marty Holthaus,\N,\N,visual_effects,"tt0183523,tt0319262,tt0164052,tt0348150",0.60706776,8.213256
9596,nm11084110,Evelyn Linares,\N,\N,location_management,tt10651850,6.888634,7.4391437
9597,nm4670236,Gianluca Delfini,\N,\N,actor,"tt10287954,tt2057407,tt10290352",3.5377657,7.9866424
9598,nm12313824,Lexi Himley,\N,\N,,tt13919730,7.1684303,9.314592
9599,nm7935223,Oles Chernyuk,\N,\N,"director,actor,cinematographer","tt4908644,tt5478258,tt15470172,tt14033058",2.7353818,5.1410947
9600,nm0077770,Marina Bersotti,\N,\N,actress,tt0156311,5.918043,7.8669815
9601,nm3816685,Osvaldo Gómez,\N,\N,"editor,special_effects,visual_effects","tt0410325,tt1691008,tt1720096,tt4927680",3.499551,9.957736
9602,nm3487187,Jonathan Batson,\N,\N,visual_effects,tt0455824,4.1358223,3.079212
9603,nm10859689,1st of Russia Nicholas,\N,\N,,tt6844140,2.2548497,5.0884104
9604,nm3639994,Carlii Lyon,\N,\N,,\N,2.49993,7.474692
9605,nm9004031,Asa Nami,\N,\N,special_effects,tt4651520,4.6870337,4.791531
9606,nm10972177,Tanja Capic,\N,\N,,tt1764142,5.3553233,6.680092
9607,nm1250297,Mark Sheffield,\N,\N,"sound_department,miscellaneous,actor","tt0352699,tt0787474,tt1267297,tt0284837",-1.0467273,7.966195
9608,nm3696850,Anthony Karna,\N,\N,"editor,producer",tt1545504,1.3098776,7.8222966
9609,nm10904190,Jung-Min Park,\N,\N,,tt10402860,6.54018,2.706182
9610,nm9583136,Russ McConnell,\N,\N,transportation_department,tt0882806,-1.08209,9.42178
9611,nm6019683,Celeste Khayate,\N,\N,,tt3264622,6.674782,7.8647943
9612,nm10714956,Shanna Stewart,\N,\N,actor,tt10378434,7.2940807,9.280203
9613,nm6204734,Steve Lowther,\N,\N,composer,tt3454130,-0.919781,7.318997
9614,nm10016477,Pedro Sachetti,\N,\N,transportation_department,tt2080355,3.1169078,9.678637
9615,nm8220023,Rob Shannon,\N,\N,transportation_department,tt4919930,-0.6359403,8.000221
