,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,t-SNE Component 1,t-SNE Component 2
4954,nm1797400,Giuseppe Persia,\N,\N,actor,tt0079010,-20.598228,6.1634464
4955,nm4311063,Claus Carlsen,\N,\N,,tt1697976,-45.592293,21.21978
4956,nm8002121,David Calle,\N,\N,"writer,camera_department","tt0353818,tt5564814,tt5134214",-32.725677,-19.364307
4957,nm3618056,Vincent Buonauro,\N,\N,music_department,tt0044259,-24.566698,8.391239
4958,nm12119854,Sheila Betances,\N,\N,actor,tt11248122,55.536697,-34.153805
4959,nm13933265,Andrea Cordero,\N,\N,assistant_director,\N,24.285124,-7.2909155
4960,nm5490368,Sherri Ericson,\N,\N,,\N,77.42519,-22.16241
4961,nm0274796,Elisabeth Ferrier,1945,\N,actress,"tt0068205,tt0195423,tt0082173,tt0084176",69.644966,-5.9705434
4962,nm11182460,Abigail Peace,\N,\N,,\N,53.16053,-21.702175
4963,nm13584802,Kashish Gagwani,\N,\N,actress,tt10530900,-5.5777464,71.72194
4964,nm8291579,Kensuke Owada,\N,\N,actor,"tt1147366,tt1473275,tt8510614",31.571024,51.580273
4965,nm9750559,Hanna Kotonen,\N,\N,actress,tt8039938,49.714092,-5.5679827
4966,nm10427748,Michael Heiler,\N,\N,actor,tt7682292,-47.37136,1.6110984
4967,nm13236181,Steve Rigby,\N,\N,,\N,-48.066906,-25.713167
4968,nm2169537,Chabi Ibidon,1973,\N,"director,actor,writer","tt3908724,tt2472510,tt0381192,tt13594686",9.153391,33.292137
4969,nm2950060,Jason Stewart,\N,\N,producer,tt1198889,-16.435425,-34.762848
4970,nm13251497,George Demelidis,\N,\N,actor,\N,-32.711697,6.7377133
4971,nm8503777,Tanner Harkins,\N,\N,actor,"tt6141168,tt6215822,tt6215856,tt6215844",-20.858418,-47.176666
4972,nm14749141,Michael Song,\N,\N,art_department,tt22797236,-18.266085,-27.637331
4973,nm8125965,Graham Westberry,\N,\N,sound_department,\N,-34.01406,-40.760674
4974,nm12756915,Sekou Gathers,\N,\N,,\N,35.667694,81.62278
4975,nm9043200,David Hurst,\N,\N,,tt2189874,-32.996998,-23.146193
4976,nm11138041,Pat Brown,\N,\N,,"tt8005374,tt0115147,tt2463670,tt15191350",-8.595254,-56.34675
4977,nm10874154,Jenny Roach,\N,\N,,tt10720032,37.821953,-43.499382
4978,nm8855605,Takaichi Okumura,\N,\N,director,tt6661272,30.367205,50.785362
4979,nm7242058,Marie Pesola,\N,\N,,\N,32.82457,11.48275
4980,nm8154762,Patrick Carroll,\N,\N,cinematographer,tt5735204,-21.599592,-38.520824
4981,nm6259163,Garry Hynes,\N,\N,director,"tt27817635,tt3513382,tt12121996,tt3505116",-33.971657,-27.438725
4982,nm6443052,Kyle Monga,\N,\N,"actor,assistant_director","tt3682298,tt6926486",-37.904125,-51.301273
4983,nm14454685,Paul Southgate,\N,\N,,tt6168110,-44.88133,-23.834644
4984,nm5603533,Raffaella Rogora,\N,\N,"assistant_director,script_department","tt2806392,tt13549606,tt8802340",33.221806,14.651155
4985,nm2636973,Armen Kasumyan,\N,\N,actor,"tt1370134,tt1018735",-7.1661754,57.45681
4986,nm6439640,Ljiljana Cubric,\N,\N,,tt3679186,37.079838,27.022568
4987,nm7232778,Richard Hubbard,\N,\N,miscellaneous,tt0078966,-39.878517,-16.820086
4988,nm0065833,Maximillian Beckmann,\N,\N,actor,tt0169272,-42.61897,14.813811
4989,nm14846187,Tanja Spielmann,\N,\N,actress,tt27727618,27.330744,29.235514
4990,nm1229542,Kai Garcia,\N,\N,"stunts,actor","tt1055369,tt5034838,tt0300532,tt0418279",10.629918,-2.0200574
4991,nm7216095,Diane Ingersoll,\N,\N,miscellaneous,tt4421794,57.16573,-2.4920871
4992,nm1065363,Valentina Guerra,\N,\N,editorial_department,"tt0059318,tt0148677",36.679684,15.860153
4993,nm5123846,Angela Jeromkin,\N,\N,miscellaneous,tt0201969,48.684948,-7.595133
4994,nm12592904,Juliana Leal,1993,\N,actress,"tt8281190,tt13105476,tt12680374,tt14648328",35.515453,-4.8446703
4995,nm7693144,Dar Akari,\N,\N,,\N,3.8597405,51.429523
4996,nm3168786,John-Michael Brooks,\N,\N,actor,tt1247693,-1.948575,-33.87259
4997,nm0666494,Bobby Pattinson,1935,\N,actor,"tt0072514,tt0072489,tt0074072,tt0098913",-41.374916,-66.50154
4998,nm13475968,Nadja Lapiedra,\N,\N,actress,"tt18573864,tt23812810",1.6812245,41.28526
4999,nm9139574,Janusz Zurakowski,\N,\N,,tt0383145,-34.002464,29.002073
5000,nm4729978,Janinne Chadwick,\N,\N,"actor,writer",tt2088667,16.106152,-29.20408
5001,nm3184000,Ari Schneider,\N,\N,"actor,producer,writer","tt0452046,tt3425300,tt6902696,tt6111130",10.743644,-38.036674
5002,nm2287128,David Nieves,\N,\N,"editor,editorial_department","tt8787372,tt4719586,tt1847905,tt8476166",-6.81631,-12.628111
5003,nm7244956,Christopher Jones,\N,\N,,\N,-12.6855755,-47.27839
5004,nm10359559,Stephen Laurence Harvey,\N,\N,"cinematographer,editor,director","tt21799978,tt9647410,tt9515372,tt1725986",-47.691803,-20.989614
5005,nm13443110,Paul Märki,\N,\N,composer,tt18351054,-58.656822,-12.674351
5006,nm3478136,Anja Pyrhönen,\N,\N,,tt1444939,19.352888,38.880066
5007,nm14391902,Yuri Puzakov,\N,\N,actor,tt0089353,-39.506687,39.51131
5008,nm13856412,Mabel Addison,\N,\N,actress,tt0068069,68.273155,-33.551907
5009,nm7462864,Elizabeth Copley Schiavone,\N,\N,make_up_department,tt4614412,71.03635,-26.779524
5010,nm2877017,Giannis Kotsonis,\N,\N,"director,writer,assistant_director","tt1552649,tt1181827,tt0332939,tt1160516",-55.634563,34.661644
5011,nm14252012,Arinna Thompson,\N,\N,actress,tt23733874,44.119236,-5.572131
5012,nm9775407,Jonathan Reyes,\N,\N,actor,tt8281226,1.0769498,-8.846881
5013,nm4155367,Tuija Karén,\N,\N,,\N,54.013145,26.76214
5014,nm7656694,Romain Angeveld,\N,\N,actor,"tt6258718,tt7487976,tt4043580,tt9571426",-23.308823,12.489144
5015,nm7519952,James Niell,\N,\N,cinematographer,tt4942922,-9.666686,-40.206913
5016,nm8189329,Daphne Trinh,\N,\N,"cinematographer,camera_department,producer","tt6483426,tt6749094,tt1483818,tt5777220",21.594624,-35.94673
5017,nm3491786,Danny Wool,\N,\N,"camera_department,producer,miscellaneous","tt2359085,tt5189180,tt0278102",-47.673573,-7.5223684
5018,nm9439895,Monte LaForti,\N,\N,"producer,actor","tt10143100,tt9053082,tt9168912,tt11602232",-18.930218,4.201632
5019,nm13604528,Arkaan Upenjeetu,\N,\N,,\N,-3.4242387,60.325222
5020,nm12781883,Yunghui Kim,\N,\N,miscellaneous,tt13429168,28.57821,67.800575
5021,nm2627011,Casey Beck,\N,\N,"director,cinematographer,editor","tt1337189,tt6208160,tt1894586,tt7245146",-3.2242162,-50.239887
5022,nm13466267,Alexis Martignac,\N,\N,camera_department,tt18552130,21.922455,-12.2200985
5023,nm3761485,David Applbaum,\N,\N,actor,tt1535102,-33.954136,-18.377012
5024,nm6800416,The Esquires,\N,\N,,"tt0179550,tt9827834,tt3877794",7.0924416,-25.046185
5025,nm3459001,Kimberly Helms,\N,\N,actress,"tt3783376,tt1437213",54.51101,-23.189459
5026,nm4420440,Megan Myerov-McCulley,\N,\N,actress,"tt2208772,tt1895425",36.521145,-17.928312
5027,nm14225089,Jeremy Ho,\N,\N,animation_department,tt21972406,-25.132734,-44.89647
5028,nm2577250,Jean-Philippe Neymann,\N,\N,"actor,stunts","tt0167585,tt0349935,tt0166909",-22.454409,20.751038
5029,nm1365012,Ty Humphrey,\N,\N,actor,tt0120042,-3.132158,-40.908424
5030,nm15056659,Valeriy Deytsev,\N,\N,writer,tt5910190,-39.315197,43.281536
5031,nm9457319,Tia Laurie-Tang,\N,\N,actor,tt5001456,57.241238,26.449753
5032,nm8560934,Mike Boot,\N,\N,sound_department,tt6217512,-62.117844,-24.869734
5033,nm0554002,Caito Martins,\N,\N,"location_management,producer,transportation_department","tt0120102,tt0092205,tt0095654,tt0416200",10.680546,21.708744
5034,nm8828169,Bruno Portela,\N,\N,actor,tt6183736,-10.621677,11.296893
5035,nm2551602,Pierluigi Cothran,\N,\N,"miscellaneous,writer","tt5296406,tt0285333,tt1723760,tt4428022",-20.162472,10.047769
5036,nm3534915,Joel Masarate,\N,\N,art_department,tt0345623,-25.419846,-10.054563
5037,nm9168229,Kyle Bundgaard,\N,\N,visual_effects,tt2592614,-37.877636,-51.856342
5038,nm3240919,Cynthia Enriquez,\N,2012,"actress,producer,make_up_department","tt1792122,tt1347304,tt1509788,tt1787709",21.988533,0.4687006
5039,nm6956426,Diana's Dad,\N,\N,actor,tt4253872,40.130398,4.1928687
5040,nm4745263,Nancy Durgin,\N,\N,actress,tt2095810,40.49547,-4.566852
5041,nm4085548,Edward Fakier,\N,\N,actor,tt1726751,-0.20747568,-44.366203
5042,nm14404832,Herbert Ragasa,\N,\N,miscellaneous,tt1686086,-27.41524,23.51764
5043,nm1325780,Annie B. Cohen,\N,\N,"sound_department,music_department","tt0120824,tt0466977,tt0235679,tt0339638",51.321423,-36.840847
5044,nm13696007,Anayeli Ruiz,\N,\N,,tt10573354,24.07018,-0.9736663
5045,nm10821372,Aswin,\N,\N,visual_effects,tt8269380,19.458242,58.244484
5046,nm14088297,V. Mikhalchev,\N,\N,stunts,tt0253971,-36.292114,44.52791
5047,nm0813406,Penelope Solomon,\N,\N,actress,"tt0124326,tt0106014,tt0111962",56.312,-24.192377
5048,nm2703049,Vítor Manuel,\N,\N,actor,"tt1059208,tt2153963,tt2820352",-3.4894695,12.125844
5049,nm7233534,Ze Xing,\N,\N,editorial_department,"tt7473390,tt6067462",30.715616,75.1259
5050,nm8728220,Jae Liew,\N,\N,actress,tt6455102,29.551914,61.610382
5051,nm9258987,Sam,\N,\N,,tt3742584,-37.618557,2.4908886
5052,nm11388208,Keenan H. Crotty,\N,\N,,\N,-13.001189,-30.25923
5053,nm2749655,Taiis Pavão,\N,\N,"art_department,actor","tt1081957,tt0808875",10.448594,49.21313
5054,nm9973807,Jose Emilio Vidal,\N,\N,visual_effects,tt8703886,5.5661826,2.4870207
5055,nm3463416,Quinn Walton,1986,\N,"miscellaneous,director,actor","tt0478304,tt1541128,tt1433343,tt1424381",-23.58516,-45.165634
5056,nm11284318,Wilderich Graf von und zu Bodman,\N,\N,,"tt12925958,tt0450923",-51.555126,12.84331
5057,nm2307206,Macarena Magnani,\N,\N,"editor,camera_department,director","tt0826639,tt1508244,tt0826552,tt0822829",7.8062983,25.26422
5058,nm13268864,Karimunnisa S.K.,\N,\N,"actor,producer","tt16868680,tt21047686",-26.40501,60.587147
5059,nm2673940,Fakhri Amrullah,\N,\N,actress,"tt0225148,tt0336084,tt6688150,tt6687932",-14.836098,62.393803
5060,nm12185260,Shirley Balmelli,\N,\N,"miscellaneous,producer","tt5665418,tt8530978,tt14721554,tt2342499",74.284134,-32.723667
5061,nm9800609,Emrah Klimenta,\N,\N,,tt8085348,42.481823,16.332518
5062,nm7478980,Holly Briard,\N,\N,actress,tt4888786,48.69949,-18.477926
5063,nm5189767,Vladimir Antonenko,\N,\N,sound_department,tt2311968,-37.149467,39.81439
5064,nm2490189,Wade Harlan,\N,\N,"actor,stunts,miscellaneous","tt2975590,tt2402110,tt0804522,tt0891527",-68.69931,-11.216476
5065,nm12704254,Taiwo Oyedele,\N,\N,"miscellaneous,actress,camera_department","tt14928724,tt8324574,tt15800892,tt15590700",12.082684,49.152245
5066,nm8746878,Sebastian Marx,\N,\N,music_department,tt6459264,-36.972607,16.23977
5067,nm6979054,Alec Chambers,\N,\N,actor,tt4280614,-51.329453,-52.535194
5068,nm4647863,Monika Padilla,\N,\N,actress,"tt2649188,tt2006165",45.274906,34.917084
5069,nm10154219,Keith Parr,\N,\N,actor,tt9055328,-42.761703,-48.83396
5070,nm13918395,Svyatoslav Kovalenko,\N,\N,"producer,director,writer",tt21610668,-36.489796,38.513073
5071,nm3494161,Alex King,\N,\N,production_manager,tt0178452,-28.445515,-2.2357016
5072,nm2475558,Peter Hunt,\N,\N,"miscellaneous,writer,editor","tt0493329,tt3219252,tt3289122,tt1629172",-61.807247,6.2653646
5073,nm14563812,Qian Ru Yang,\N,\N,animation_department,tt8076344,37.89608,76.910286
5074,nm2693590,M.D. Brainscanner,\N,\N,miscellaneous,tt0833557,17.578196,-20.672197
5075,nm1951467,Andi Scull,\N,\N,art_department,tt0289992,16.05274,41.10417
5076,nm10636566,Jörg Walberer,\N,\N,,tt0913001,-53.048893,18.765871
5077,nm7693340,Joshau B. Saric,\N,\N,actor,tt3475020,-37.004272,33.570568
5078,nm14879382,Patrick Scanlon,\N,\N,producer,tt27831857,-58.32937,-43.961266
5079,nm2421249,Tetsuya Uchida,\N,\N,"music_department,soundtrack,sound_department","tt1534340,tt0368716,tt0479176,tt0323507",28.585293,50.07233
5080,nm13228982,Samatha LeFevre,\N,\N,actress,"tt16481758,tt25154958,tt23942370",22.786724,24.390747
5081,nm10519145,Jon Ivar Wahl,\N,\N,,tt9871992,-14.485036,-17.633644
5082,nm9721554,Dick Cunningham,\N,\N,,tt0407424,-36.461277,-24.038918
5083,nm6767059,Matvei Krylov,\N,\N,,tt2332684,-34.69549,42.982742
5084,nm2555585,Josefina Castillo Carrillo,\N,\N,"editorial_department,miscellaneous,production_manager","tt4493770,tt3350042,tt7048386,tt6386168",23.779688,1.5471796
5085,nm8683689,Lawrence Cortes,\N,\N,"writer,cinematographer,editor",tt6387206,11.680778,-6.286392
5086,nm3887368,David Campbell,\N,\N,music_department,tt1628785,-32.928204,-21.34691
5087,nm11794479,Nenad Marinkovic,\N,\N,actor,tt12845892,-36.177063,34.018574
5088,nm6263243,Kailash,\N,\N,actor,tt1462599,-4.957504,63.639473
5089,nm5730281,Delaney Auger,\N,\N,actor,tt2982242,-4.3297596,-22.710596
5090,nm9224566,Sahilraj Dewangen,\N,\N,actor,tt7152802,-1.523085,70.07669
5091,nm1304158,Peter Bejach,\N,\N,writer,tt0235101,-62.545383,5.010915
5092,nm2724580,Fred J. Simon,\N,\N,"actor,producer",tt1049396,-4.5287066,-17.70471
5093,nm9607949,Lanaire Lindo,\N,\N,,"tt7966208,tt8130224",17.59233,20.283728
5094,nm14583006,Giftiana,\N,\N,,\N,20.442173,15.183528
5095,nm13390386,Elizabeth Tenpas,\N,\N,producer,tt18078626,72.85364,-26.119728
5096,nm4251255,Edward Long,\N,\N,actor,tt1807017,0.13609388,-45.30497
5097,nm5131109,Christopher McCurdy,\N,\N,camera_department,tt2221620,-41.166855,-51.781616
5098,nm6044618,Peter J. Regan,\N,\N,"location_management,miscellaneous","tt9073940,tt9742936,tt4474344,tt5011816",-7.2382874,-36.181503
5099,nm2205496,Gabriel Fortunato,\N,\N,"cinematographer,camera_department,director","tt1445666,tt1480716,tt1480815,tt0780120",-3.108752,-4.074731
5100,nm2954403,Anil Kochar,\N,\N,actor,"tt0102846,tt1453939,tt0363568,tt2679362",-9.083984,70.56688
5101,nm7620642,Jim Swift,\N,\N,actor,tt0165581,-0.96444064,-51.53885
5102,nm3148573,Swervedriver,\N,\N,"soundtrack,composer,actor","tt0110759,tt0112537,tt0114594,tt0141098",-59.681736,27.894814
5103,nm10783427,Robin Groenveld,\N,\N,miscellaneous,tt1362561,12.601651,-56.693367
5104,nm4448784,Renato Bon,\N,\N,composer,tt1925495,-12.659091,11.50322
5105,nm13459626,Oskar Macdonald,\N,\N,,\N,-24.281208,-34.17457
5106,nm9432763,Ling Hu,\N,\N,costume_department,tt6091936,29.992832,73.26717
5107,nm13902382,Jászter Fanni,\N,\N,actor,tt21420284,-27.850657,34.20756
5108,nm12511614,Amber Schaberg,\N,\N,art_department,tt13340210,50.364212,-13.068332
5109,nm8319179,Molly Izzard,\N,\N,,tt1397131,52.873592,-25.695547
5110,nm4832393,Peter van Klingeren,\N,\N,actor,"tt0096597,tt0920448",-58.327694,20.397898
5111,nm14353423,Jocelyn Obame,\N,\N,actress,tt24659892,45.84103,-7.7282944
5112,nm2867731,Tony Stevens,\N,\N,actor,tt1155655,-20.473316,-24.482882
5113,nm3848336,Dustin Guwin,\N,\N,,\N,-30.989088,-64.36152
5114,nm1379295,Daniel Ben-Zvi,\N,\N,writer,tt0090466,-39.312473,-3.1227057
5115,nm2891126,Liisa Kauppinen,\N,\N,"production_manager,make_up_department,script_department","tt6058754,tt1909803,tt10998126,tt2007407",10.563554,57.774254
5116,nm12236686,Drew Anderson,\N,\N,,tt13852252,-31.008821,-31.28054
5117,nm6719139,Ravinder Chaudhary,\N,\N,assistant_director,tt0476649,-4.929664,70.56125
5118,nm7660746,Carmelita Hoogvliets,\N,\N,producer,tt5123476,38.174297,7.345449
5119,nm10645461,Brian McTerna,\N,\N,producer,tt10238430,-36.570854,-34.019253
5120,nm0821476,Kent Stahl,\N,\N,miscellaneous,"tt0112124,tt0103415,tt0111910,tt0106068",-46.097965,-3.7509403
5121,nm5714713,Mukul Chhikara,\N,\N,producer,tt2963404,-1.7504104,64.182434
5122,nm14313833,Jamtown Color,\N,\N,editorial_department,tt22802044,24.664875,-45.466938
5123,nm11488575,Fabio Vianna,\N,\N,director,tt12121572,-9.20379,7.6645284
5124,nm13993843,Scott Carpenter,\N,\N,,\N,-46.499935,-33.96995
5125,nm10533600,Paris Canuto Goico,\N,\N,miscellaneous,tt11895484,17.24494,17.732815
5126,nm4292844,Yu-Shun Lin,1964,\N,actor,"tt1514431,tt1829658,tt4344826,tt5930232",32.204823,70.32825
5127,nm7799557,J. Nakamoto,\N,\N,animation_department,tt0311924,37.710243,50.035164
5128,nm4870143,Navid Salimian,\N,\N,miscellaneous,"tt0857190,tt1410051,tt1921070,tt1465522",-18.749035,62.455044
5129,nm0000680,Casper Van Dien,1968,\N,"actor,producer,director","tt0162661,tt0120201,tt0437086,tt0120856",-57.05153,20.311218
5130,nm13943432,Max Archer,\N,\N,miscellaneous,tt1877368,-73.80383,-4.903591
5131,nm0943246,Lisa Wujick,\N,\N,"costume_department,costume_designer","tt3682448,tt1931533,tt1282140,tt0848228",51.03675,23.261423
5132,nm9659787,Pierre Schwartz,\N,\N,actor,tt7189430,-47.66366,-11.477355
5133,nm6704180,Vlad Sosa,\N,\N,actor,"tt4279250,tt3594498,tt8309088,tt9686790",-32.06497,38.32759
5134,nm11057328,Victoria Cuenca,\N,\N,assistant_director,tt4340584,26.784239,1.2955881
5135,nm10938547,Roger Rindlisbacher,\N,\N,,\N,-44.62941,-12.712983
5136,nm3844506,Shauma Tengo,\N,\N,,tt1618812,26.133974,55.24516
5137,nm9297710,Fernando Vera,\N,\N,camera_department,\N,-1.1133761,3.270282
5138,nm12317121,Tory Gilkerson,\N,\N,,"tt14045592,tt12019040",-29.05706,-21.230112
5139,nm7408274,Diana E. Wright,\N,\N,,\N,40.147663,4.4065566
5140,nm3004826,Satoe Yasui,\N,\N,,\N,35.908337,45.881718
5141,nm1496467,Thomas Cestare,\N,\N,camera_department,"tt0079613,tt0074372,tt0811128,tt1190074",-21.079805,-20.182762
5142,nm2403552,Riad,\N,\N,"miscellaneous,art_department","tt13820498,tt1413538,tt8593252,tt0309278",11.796714,37.131844
5143,nm6841596,Juno Hwang,\N,\N,cinematographer,tt4117998,27.538872,67.02423
5144,nm6869565,Bhaboos,\N,\N,"director,actor",tt4149164,7.9128146,38.52018
5145,nm3680048,Brian Heath,\N,\N,transportation_department,tt0434124,-35.01478,-34.676865
5146,nm1542981,Ryan Tilson,\N,\N,actor,"tt0383139,tt0446532,tt0446463,tt0281432",-36.14768,-57.02799
5147,nm3517368,Stephen Effendy,\N,\N,camera_department,"tt1668208,tt1373251",-47.827095,-22.249506
5148,nm14915639,Ludovic Séant,\N,\N,,tt2309411,-17.879286,-37.454063
5149,nm11618114,David Loius,\N,\N,actor,"tt12476444,tt21311210,tt12595398",-36.24985,-19.923796
5150,nm4404443,Alex Ruddock,\N,\N,director,tt1883219,-42.585922,-29.801725
5151,nm4534590,August Stein,\N,\N,camera_department,"tt13536654,tt0097944,tt12537196,tt14436612",12.858327,-34.654316
5152,nm13642513,Kate Clarke,\N,\N,,tt0983197,71.40271,-18.93219
5153,nm4859489,Michael Macharia,\N,\N,animation_department,tt1691407,-9.154005,-6.292904
5154,nm8866478,Patrick Thorenz,\N,\N,"miscellaneous,producer","tt3253986,tt10808572,tt1606808,tt1606807",-57.999706,-43.15435
5155,nm8412818,Alann Díaz,\N,\N,,\N,11.423092,-7.8074765
5156,nm2387193,Christine Goulden,\N,\N,"actress,cinematographer","tt1094585,tt0860505",36.14186,-11.575499
5157,nm3089328,Edmund Swinglehurst,\N,\N,,tt1263593,-3.6750886,-39.553616
5158,nm1951575,Nessa Nemir,1977,\N,"actress,make_up_department","tt0455605,tt0906723,tt5721412,tt9195156",-5.79378,35.53617
5159,nm5354466,Kovács Viktor,\N,\N,art_department,tt2363219,-35.79834,37.376404
5160,nm13908599,Tejaswin Shankar,\N,\N,,tt12763406,-0.21713015,75.790115
5161,nm6608596,Ian Jones,\N,\N,assistant_director,tt3243094,-22.493002,-24.732327
5162,nm11820595,Grazia Paolella,\N,\N,actress,tt12907684,11.141514,28.36868
5163,nm6059932,Jim Donnelly,\N,\N,transportation_department,tt5580146,-36.966717,-64.56107
5164,nm4429839,Gavin Marsh,\N,\N,sound_department,"tt9347654,tt5120400,tt4940336,tt9614596",-11.499972,-54.955956
5165,nm3326321,Chris Greulich,\N,\N,actor,tt0128559,-43.6739,-53.88773
5166,nm14116473,Donny Konz,\N,\N,"actor,writer",tt22526132,-48.90671,-4.2088776
5167,nm9172756,Justin Kelly,\N,\N,,\N,-50.472504,-50.327843
5168,nm4495191,Charlie Robinson,\N,\N,,tt1933854,-29.61547,-39.301975
5169,nm8557462,Margetta Modinger,\N,\N,actress,tt6213490,61.123875,1.870115
5170,nm9318091,Mohammed Murshed,\N,\N,"actor,production_manager","tt10078900,tt7458772",-20.315077,65.21693
5171,nm10782682,Nick Spencer,\N,\N,,tt3528874,-49.86364,-61.52399
5172,nm2743248,Tracy Lockhart,\N,\N,art_department,tt0494189,39.761665,-20.880615
5173,nm4028343,Jacob Robinson,\N,\N,miscellaneous,tt1706602,-28.287203,-39.37025
5174,nm9804109,M. Mor,\N,\N,miscellaneous,tt8059382,-33.96954,47.090645
5175,nm9464474,Kevin Baker,\N,\N,transportation_department,tt5651572,-16.039717,-69.368744
5176,nm1344612,Gary Jefferson,\N,\N,animation_department,tt0094238,-50.3,-39.44338
5177,nm2704618,Rebecca de Pont Davies,\N,\N,actress,"tt8664132,tt1888509,tt4027124,tt3467522",50.667294,-30.178625
5178,nm0729245,Doreen Rivera,\N,\N,,tt0241066,9.711075,-14.1519785
5179,nm7964055,Aaron Gordon,\N,\N,,\N,-19.014906,-54.573967
5180,nm4454544,Nichole Amerson,\N,\N,"miscellaneous,actress,script_department","tt1702439,tt1714203,tt1229340,tt2831364",46.026756,-5.486374
5181,nm7992254,Dorothy Danford,\N,\N,actress,tt5531570,66.07237,-32.642593
5182,nm1632670,Joya,\N,\N,actress,"tt0206921,tt1650522,tt1688689",24.177639,32.91113
5183,nm10659811,Shaji Alappat,\N,\N,producer,tt9769672,-11.656791,62.835743
5184,nm11626846,Adam Holmes,\N,\N,,\N,-25.167923,-48.53132
5185,nm12163237,Åsa Linder,\N,\N,"director,writer,cinematographer",tt14961324,1.6511681,-25.21185
5186,nm3433595,Eta Encarnacion,\N,\N,actress,tt0302021,1.6677529,23.252039
5187,nm8637141,A. Afrikyan,\N,\N,assistant_director,tt6322946,-7.4457407,57.283764
5188,nm0001828,Melora Walters,1960,\N,"actress,director,writer","tt0289879,tt0118749,tt0097165,tt0175880",56.511234,-39.803833
5189,nm0868286,Jack Torpin,\N,\N,art_department,"tt0083798,tt0081698,tt0082062,tt0080097",5.7597485,-41.466072
5190,nm10860913,Seong-Kyeong An,\N,\N,visual_effects,"tt3967856,tt5806792",26.36489,67.06066
5191,nm6783294,Catherine Collins,\N,\N,"costume_department,costume_designer,producer","tt13058240,tt5076172,tt14165792,tt3564924",62.20876,-22.091759
