,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,UMAP Component 1,UMAP Component 2
1133,nm11790916,Cynthia Nicole Brideson,\N,\N,,\N,5.131568,4.248345
1134,nm9443384,Carlos Rios,\N,\N,art_department,tt1593429,12.166361,4.4504614
1135,nm10058557,Wayne Carlton,\N,\N,actor,tt4638098,8.493922,0.5633682
1136,nm13769461,Santhosh Shindhe,\N,\N,producer,tt1319124,10.003195,7.956967
1137,nm8111718,Phoenix West,\N,\N,"writer,director,producer","tt5819404,tt12157386",7.8820415,2.478175
1138,nm11909600,Terence Brownlee,\N,\N,,\N,9.970545,0.5672082
1139,nm11729541,Sara Zargari,\N,\N,animation_department,"tt12653608,tt10691770",5.272479,4.727831
1140,nm2877764,Wolfgang Bröker,\N,\N,,tt0216519,9.569148,3.3458989
1141,nm0301356,Stefanie Gaines,\N,\N,miscellaneous,tt0173976,6.0212827,4.9970493
1142,nm3754262,Elizabeth Szwaya,\N,\N,camera_department,tt1505354,6.4839625,3.4379873
1143,nm9187946,Steve Mandelbaum,\N,\N,producer,tt0424938,9.487314,1.8327321
1144,nm8302119,Zachary Tucker,\N,\N,"actor,writer,camera_department","tt10677764,tt5897878",10.934838,-0.15940204
1145,nm3972059,Ross Johnson,\N,\N,,"tt1929178,tt1615151",8.168265,-0.27950782
1146,nm3287888,Paula Palozej,\N,\N,actress,tt0183505,6.7886415,4.6609597
1147,nm7887839,Stephen R. Tatum,\N,\N,actor,"tt2417284,tt5402734",9.280408,1.032042
1148,nm4256131,Patrick John Pierce,\N,\N,"producer,director",tt1813618,9.0443125,1.3541886
1149,nm13554260,Christian Andersen,\N,\N,location_management,tt9861230,7.2410583,3.5768378
1150,nm3674127,Alex Young,1937,2017,,"tt1543280,tt0962884",11.771427,1.9847366
1151,nm5699552,Vasif Güröney,\N,\N,actor,tt0304253,8.917112,5.4015994
1152,nm3500168,Gregorio Intal,\N,\N,actor,"tt0345608,tt0344803",10.9351,4.8944917
1153,nm13230943,Sirvan Degirmenci,\N,\N,actor,tt10466384,9.878937,5.468645
1154,nm7788471,Melissa Ashurst,\N,\N,actress,tt0155940,4.4809084,3.6152153
1155,nm2169971,Joël Guillemet,\N,\N,"production_manager,producer","tt10204888,tt0499406",10.024776,2.947905
1156,nm11507645,Aurise B. Bain,\N,\N,,\N,8.247146,5.150396
1157,nm9916140,Bastian Berrocal Mestre,\N,\N,set_decorator,tt8283856,9.63362,5.3759947
1158,nm9077488,Kayla Schelling,\N,\N,actress,tt7013062,4.667572,4.0891957
1159,nm3591200,Lindsey Denniberg,\N,\N,costume_designer,tt1501354,4.9319687,3.7479758
1160,nm6375780,Gisele Gonzalez,\N,\N,casting_department,tt3198670,12.300314,4.312966
1161,nm1994057,Baudelio Vergara,\N,\N,,tt0358307,8.935975,5.9151053
1162,nm10734234,Bidyut Jyoti Dutta,\N,\N,animation_department,tt8240188,9.427928,6.8669963
1163,nm14493586,Liona Filippova,\N,\N,actress,tt22444780,9.867264,5.4219155
1164,nm0169775,Sid Cohen,\N,\N,actor,"tt0403787,tt0156579",11.542219,0.81360006
1165,nm2705620,Martín Masignano,\N,\N,"sound_department,director,writer",tt1057902,9.858086,2.534291
1166,nm9135662,Kostas Garyfis,\N,\N,actor,tt1859446,8.730608,3.2597508
1167,nm10690287,Adam Finsson,\N,\N,actor,tt9296808,10.899068,1.4520453
1168,nm1229430,Terence Baylon,\N,\N,actor,"tt0186242,tt0399989,tt0186262,tt0409036",9.406938,2.1489172
1169,nm9447324,Jeff Wilkinson,\N,\N,"director,producer","tt7678546,tt11202754",9.846912,0.75690514
1170,nm13784493,Valentina Tancur,\N,\N,assistant_director,tt21099970,8.770471,5.654027
1171,nm6563039,Ismael Herrera Zamarrón,\N,\N,"actor,miscellaneous",tt3798072,11.804718,4.5310407
1172,nm5772918,Lucette Braune,\N,\N,"director,writer,animation_department","tt5450554,tt3022440",8.446312,5.0378838
1173,nm14864537,Yahya Elawad,\N,\N,actor,tt27791547,9.127916,7.7171106
1174,nm8276347,Lisa Malone,\N,\N,,\N,5.2227273,2.7053099
1175,nm9350276,Marco Bernabò,\N,\N,miscellaneous,tt7521098,10.74712,4.364915
1176,nm12417086,Marlene Vincent,\N,\N,,"tt2057880,tt1411598",6.1137843,4.5295553
1177,nm0802436,Frauke Sinjen,1940,2003,"actress,soundtrack","tt0056685,tt4455700,tt0806910,tt0054002",8.506217,7.0871654
1178,nm13999549,Keith Harrick,\N,\N,"director,producer",\N,8.14425,1.486132
1179,nm12175200,Nikolina Moldovan,\N,\N,,tt13171304,8.169013,6.286381
1180,nm0841867,Scott Swanson,1948,\N,actor,"tt0313911,tt0106179,tt0289879,tt0233142",9.673984,-0.0791411
1181,nm6231021,David Hanousek,\N,\N,actor,tt3450288,9.206199,1.9676299
1182,nm12172226,Camille Folliot,\N,\N,make_up_department,tt4955966,6.7785807,4.2583117
1183,nm3270168,Kelly Kruschel,\N,\N,camera_department,"tt1666555,tt1935201,tt3919858,tt3754662",6.543506,2.7684515
1184,nm11819585,Peter Sutto,\N,\N,,"tt12925146,tt12905940",9.829304,-0.59252465
1185,nm1227921,Judranka Katusa,\N,\N,actress,tt0103923,8.439405,6.53426
1186,nm10499584,George Mitchell,\N,\N,miscellaneous,tt4669296,7.991236,0.3225512
1187,nm12826511,Felix Orevo,\N,\N,actor,tt1175655,10.982063,2.937659
1188,nm2505630,James V. Buccellato,\N,\N,actor,"tt1549085,tt0940515",9.902207,1.9476621
1189,nm11277045,Sean Grier,\N,\N,,\N,8.683551,2.006022
1190,nm11780434,Tatyana Susanina,\N,\N,actress,tt12811322,8.190431,6.366697
1191,nm1964761,James Cox,\N,\N,cinematographer,tt0391989,9.585847,0.33238304
1192,nm10468475,Zoe Stasinou,\N,\N,talent_agent,\N,4.9422913,4.2747865
1193,nm3551423,Villanueva Family,\N,\N,actor,tt1130844,10.2492485,4.761996
1194,nm14653528,Joseba M. Odriozola,\N,\N,producer,tt27139314,10.840083,5.2833004
1195,nm14916880,Sin,\N,\N,producer,tt27933779,8.729671,6.7892127
1196,nm0367594,Jordan Harvey,\N,\N,"actor,producer,director","tt6720004,tt10524654,tt5323924,tt4546124",7.684573,2.146454
1197,nm14218793,Alix Popesco,\N,\N,visual_effects,tt9319668,10.741895,7.083772
1198,nm14839330,Katleho Matubatuba,\N,\N,actor,tt27664362,8.259826,6.4553595
1199,nm10438850,Andis Bergs,\N,\N,actor,tt9686702,8.736154,4.3151746
1200,nm1115117,Patrick Ruocco,\N,\N,"actor,casting_department,casting_director",tt0306761,10.537567,3.433291
1201,nm12388616,Marcos Tawil,\N,\N,"composer,sound_department",tt14209078,11.671483,4.920601
1202,nm9716716,Rajesh Ponkunnam,\N,\N,production_designer,tt8175866,9.90841,8.034857
1203,nm11358703,Vince Dugue,\N,\N,producer,tt11737716,9.245955,1.2718409
1204,nm9905331,Andrea Giuffrè,\N,\N,actor,tt7310672,7.5025125,4.4428935
1205,nm6755750,Shutian Wang,\N,\N,art_department,tt5033038,6.8696046,8.034376
1206,nm10914493,Siyee Man-VanDyck,\N,\N,"art_department,set_decorator,art_director","tt2304637,tt21220508,tt15339570,tt14516740",9.367199,4.6712236
1207,nm5515923,Bill Mancini,\N,\N,actor,tt2697322,10.752522,3.4777014
1208,nm3179977,Megan Doss,\N,\N,actress,tt1316048,5.4692683,6.0878944
1209,nm0630981,Sofie Nielsen,\N,\N,actress,"tt0172206,tt1599307,tt1566217,tt0346365",5.835679,5.106007
1210,nm7189647,Frazer Voloshin,\N,\N,"make_up_department,actor","tt4522976,tt4506168",8.502713,7.728932
1211,nm6425068,Nadine Van Hombeeck,\N,\N,,\N,9.192956,4.72243
1212,nm9539772,Adryanna Seitz,\N,\N,actress,tt6614334,9.413715,5.4837546
1213,nm6426342,Abderrahim Goumri,\N,\N,,tt3653170,10.240674,6.9546933
1214,nm12956023,Diza Guava,\N,\N,composer,tt15464974,9.850532,5.9441986
1215,nm14887103,Zoraida Montalvo,\N,\N,actress,tt23463654,10.405572,4.7674866
1216,nm15016557,Salim Sylla,\N,\N,actor,\N,10.342518,7.3509555
1217,nm9523381,Clare Masa,\N,\N,actress,tt7815618,5.928831,5.448782
1218,nm8954646,Lihui Wongsha,\N,\N,"make_up_department,actress","tt6911456,tt14870918,tt10771312,tt21284442",7.024832,7.7956033
1219,nm3933074,Maja Rabasovic,\N,\N,camera_department,tt1664005,8.819622,5.3901963
1220,nm6688620,Colectivo,\N,\N,editor,tt3922230,9.8898325,5.718912
1221,nm5291558,Alberto Carusotti,\N,\N,editor,tt2416518,10.734094,4.340163
1222,nm0367816,Jane Harwood,\N,\N,"art_department,art_director,production_designer","tt1707386,tt2802144,tt5108870,tt1877830",5.527939,2.740045
1223,nm13622722,Harout Keuroghlian,\N,\N,miscellaneous,tt5042426,9.132436,6.5097775
1224,nm11739101,Munya Touch,\N,\N,actor,tt10921468,9.141645,6.704776
1225,nm0621611,Aldo Nascimbene,\N,\N,cinematographer,"tt0059683,tt0496161,tt0496082,tt0058675",11.002986,4.115667
1226,nm13187601,Tess Carlota,\N,\N,actress,tt0312864,5.9603243,4.2947497
1227,nm13849333,Daniel Martiano,\N,\N,actor,\N,11.136738,2.4399905
1228,nm5840006,Kevin Curran,\N,\N,actor,tt2564978,9.035123,1.120068
1229,nm10704787,Brianna Rachelle Nickle,\N,\N,actress,"tt26679240,tt8793146",4.7239103,3.9086127
1230,nm12152277,Julien Vargas,\N,\N,actor,tt13614172,11.292471,4.1230116
1231,nm3674789,Richard S. Telesca,\N,\N,"camera_department,writer,director","tt2144358,tt1537920,tt1592835",10.131506,2.4226508
1232,nm13586096,Riniid,\N,\N,art_department,tt19752536,9.106454,5.137501
1233,nm5222393,Cal Hunter,\N,\N,actor,"tt8135340,tt2477482,tt2477452,tt2429534",8.908536,0.17569642
1234,nm2866824,Travis Seals,\N,\N,"miscellaneous,actor","tt0817545,tt5052448,tt1268809,tt1763264",8.507438,0.07404174
1235,nm1720698,Michael R. Klein,\N,\N,producer,tt0407263,9.49265,2.929849
1236,nm11413372,Jason Feith,\N,\N,editorial_department,tt7290030,9.457603,0.95149165
1237,nm6517704,Paolo Magagnini,\N,\N,actor,"tt8982128,tt3568584",10.484036,4.6445274
1238,nm10498557,Mili Milic,\N,\N,actor,tt6825128,8.276415,5.423109
1239,nm0146265,Patti Caton,\N,\N,actress,tt0065916,5.806757,3.0787828
1240,nm7223064,Dorothea Barlow,\N,\N,miscellaneous,tt0080500,6.0907564,3.614996
1241,nm14029073,John Carlo De Castro,\N,\N,actor,tt9204072,12.048159,4.1184683
1242,nm13095721,Marcelo Pereira,\N,\N,miscellaneous,tt0383001,11.274955,4.7868896
1243,nm13465701,Line Brochorst,\N,\N,actor,tt15138530,9.809171,3.6834729
1244,nm5008885,Naomi Lee,\N,\N,producer,tt2364819,5.358655,4.3492885
1245,nm3449522,Rubin Isagulian,\N,\N,actor,tt1432149,10.483932,7.0651197
1246,nm11385620,Nike Okesiji,\N,\N,composer,tt11874688,8.59982,7.4490814
1247,nm6637126,Claudia S. Thompson,\N,\N,actress,tt3869396,6.3200407,4.515251
1248,nm11288351,Arianna Badocchi,\N,\N,,\N,7.065321,5.076655
1249,nm2673179,Lucien Yang,\N,\N,"art_department,miscellaneous","tt2372776,tt2073679,tt7703070,tt1827487",6.9336066,7.7208557
1250,nm8967942,Marc Hobi,\N,\N,actor,tt8173726,9.219881,2.5520391
1251,nm8361572,Teng Jie,\N,\N,producer,tt2993580,8.210095,7.253218
1252,nm2390282,Jessie Mack Burns,\N,\N,art_department,tt0162085,10.347533,-0.3044239
1253,nm9407943,Evan Schmalz,\N,\N,actor,tt7532940,9.618785,2.7282043
1254,nm8566458,Virginia Scott,\N,\N,,\N,6.2473693,3.3152745
1255,nm5441917,Stacy Jack Saythany,\N,\N,music_department,tt2576514,5.2858424,4.263842
1256,nm12050267,Danai Nielsen,\N,\N,"actress,composer","tt14395312,tt15828394",6.7400455,3.7635214
1257,nm1912635,Mark Hannibal,\N,\N,"art_department,production_designer","tt0350258,tt0385726,tt1268809,tt0397101",11.131161,1.512008
1258,nm12445398,Anna Fleenor,\N,\N,actress,tt14348310,6.398736,5.649336
1259,nm12811321,Josh Brooks,\N,\N,,\N,9.775925,0.08751447
1260,nm8381744,Emji,\N,\N,actress,"tt7020050,tt5378696,tt4302676,tt1487542",8.746715,7.432444
1261,nm0463652,Ali Kojori,\N,\N,animation_department,"tt0169510,tt0115108",10.711906,7.070316
1262,nm11509132,Pooja Chopra,\N,\N,,\N,9.740403,7.9050927
1263,nm6188555,Michelle Michaels,\N,\N,,tt3359476,5.310212,5.169497
1264,nm1783618,Ivan Kirov,\N,\N,art_department,"tt11827628,tt0318281,tt0339135,tt0445946",8.933818,4.0661216
1265,nm10826077,Guddu,\N,\N,actor,tt1954470,8.299075,6.6372433
1266,nm13388187,Gabriela Sabrina Rimedio,\N,\N,producer,"tt22014400,tt16155872,tt18350982",4.7849236,4.6098866
1267,nm8299478,Dany Dane,\N,\N,actress,tt0243234,9.157159,1.4728112
1268,nm14231667,Pau Armengol,\N,\N,,tt23586232,11.128253,4.610322
1269,nm11728150,Kise Ota,\N,\N,art_department,tt12677028,8.449649,6.7314873
1270,nm6150665,Yuri Lysoivanov,\N,\N,"sound_department,composer","tt3401692,tt4048698,tt6075318,tt4491800",8.725071,4.3362722
1271,nm10412706,Witt Lowry,\N,\N,"actor,writer",tt11562930,8.625168,1.1311463
1272,nm8607654,Tyler Matos,\N,\N,actor,tt3884426,10.34117,0.08197661
1273,nm12351115,David L. Smith,\N,\N,producer,tt14112080,9.67853,0.83860296
1274,nm2527783,Michiel van Opstal,\N,\N,producer,tt0952649,9.325549,4.608876
1275,nm1681198,Petra Brunzel,\N,\N,"miscellaneous,production_manager","tt0920505,tt1176731,tt1151827,tt0192237",6.437447,4.236466
1276,nm13185630,Awat Ali,\N,\N,cinematographer,"tt27237191,tt14489504",10.743918,7.114328
1277,nm3149466,John Kearney,\N,\N,,\N,8.620358,1.5652783
1278,nm4973523,Melissa Martinez,\N,\N,"actress,sound_department","tt2327561,tt2918778,tt2231426,tt2309856",4.515019,3.63096
1279,nm3205257,Myrto Apostolidou,\N,\N,"assistant_director,camera_department,miscellaneous","tt21643940,tt0396630,tt0329002,tt0463379",9.891311,5.9124756
1280,nm5460530,Rebecca Fabrigar,\N,\N,,\N,5.3960285,4.6918483
1281,nm13017481,Chica Morgan,\N,\N,set_decorator,tt15653954,7.784958,6.73234
1282,nm0160381,William Christie,1944,\N,"music_department,soundtrack,actor","tt0197569,tt0422720,tt1529569,tt8580274",8.947366,-0.16239896
1283,nm4059964,Christina Kotlar,\N,\N,"writer,production_manager",tt1719640,4.930366,5.001978
1284,nm14030293,Julia Grekou,\N,\N,production_manager,tt15379832,6.267359,4.3731155
1285,nm2292789,Isaiah Kuperstein,\N,\N,,\N,8.995994,3.363038
1286,nm1232539,Seth Gottlieb,\N,\N,"visual_effects,editorial_department,editor","tt1748227,tt2300975,tt2647544,tt3530002",9.988601,1.4145714
1287,nm14180257,Carlos García,\N,\N,music_department,tt0204695,11.871214,4.057462
1288,nm1040749,Ye. Lyutsau,\N,\N,actor,tt0063794,8.762902,7.2846723
1289,nm1730706,Hans-Jürgen Bubser,\N,\N,miscellaneous,"tt4226388,tt0389557,tt6686700,tt0318034",9.3301115,3.4193544
1290,nm10170273,Aud Jorun,\N,\N,,\N,8.289665,4.947045
1291,nm3022817,Robert V. Munson,\N,\N,producer,tt0288324,10.724397,1.3887314
1292,nm9700539,Debra Folette,\N,\N,miscellaneous,tt7953886,5.0927505,3.4165328
1293,nm6105379,Patrick Bailey,\N,\N,actor,tt3350790,8.345753,1.5888568
1294,nm12207250,Matthew P. Gordon,\N,\N,,\N,10.329675,1.1104583
1295,nm9099771,Gabriel Gotaway,\N,\N,actor,tt7082396,10.700946,4.6320667
1296,nm10836187,Jérémy Stravius,\N,\N,,"tt10637192,tt24818812",8.256635,3.2837758
1297,nm6538021,Gary Short,\N,\N,,\N,7.7600203,0.87001455
1298,nm8773069,Patrick Kinney,\N,\N,cinematographer,tt6516650,8.249474,1.6970061
1299,nm2449408,Miklós Szabó,\N,\N,"sound_department,miscellaneous","tt1601201,tt0849411,tt14675076,tt4630226",8.598439,5.7644043
1300,nm6158132,Mr. Gray,\N,\N,camera_department,tt3409320,10.596474,0.60812473
1301,nm11883237,Alex Reza,\N,\N,producer,"tt13060528,tt13061390",11.825177,2.0979764
1302,nm14532507,Don Goodman,\N,\N,writer,tt16419604,8.402296,1.0101256
1303,nm12610806,Basil Johnston,\N,\N,"actor,writer",tt14733540,8.140805,1.3723651
1304,nm7686636,Revelle Vachrozsa,\N,\N,actor,tt5073636,9.058574,5.3849235
1305,nm2375462,Alexander Henriksson,1982,\N,actor,tt0857370,9.281872,3.7054894
1306,nm9351526,Camil Mihaescu,\N,\N,camera_department,tt7523448,8.549337,7.487441
1307,nm13682288,Bo Woo,\N,\N,actor,tt0279193,11.466142,2.500472
1308,nm6684482,Praed Brett,\N,\N,stunts,tt2515034,9.529884,1.7580733
1309,nm12320118,Tihana Buklijas Bakic,\N,\N,music_department,"tt14054458,tt14146708",9.237655,6.890247
1310,nm15076631,David Salazar,\N,\N,actor,tt0324710,11.975991,4.382676
1311,nm7638426,Sean Skimin,\N,\N,,\N,8.441954,1.6314749
1312,nm2025638,Peter Oh,\N,\N,"visual_effects,actor,producer","tt0450326,tt0823220,tt0480589,tt2504526",9.831765,-0.63219017
1313,nm14592786,Kevin Ramos,\N,\N,actor,tt5657428,11.662519,4.352701
1314,nm5420782,Farhad Ashoftef,\N,\N,,\N,10.494539,6.730815
1315,nm13614143,Katherine Bartlette,\N,\N,,\N,5.540199,3.676753
1316,nm5653611,Jeanine Vellema,\N,\N,miscellaneous,tt0115355,5.912227,4.910489
1317,nm5860571,Hye-Gyeong Kim,\N,\N,editor,tt3106352,6.6120954,7.1108527
1318,nm3085291,Tobias Strauch,\N,\N,art_department,tt1267269,8.230848,3.2478502
1319,nm12001135,Ceci Mediano,\N,\N,actress,tt4878372,10.111593,5.4983807
1320,nm11002264,Shayla Grimsley,\N,\N,actress,tt14107348,6.585037,1.834189
1321,nm1306645,Alexander Spijkerman,\N,\N,actor,tt0476568,9.486549,3.2540596
1322,nm10862775,Russell Fischer,\N,\N,producer,tt1166709,10.474631,1.1056093
1323,nm8658799,Jung Heum Moon,\N,\N,director,tt6352738,6.83035,7.1865835
1324,nm7991075,Will Hurts,\N,\N,art_department,tt5036482,8.613277,3.490545
1325,nm6520276,Emily Chandler,\N,\N,"actress,miscellaneous","tt2208742,tt4916224",4.091684,3.1307304
1326,nm11415219,Mariano Tizziani,\N,\N,camera_department,tt11951182,11.867269,4.932405
1327,nm2475744,Gui Amabis,\N,\N,"composer,music_department,soundtrack","tt0457433,tt0499603,tt0399295,tt0369339",8.571544,6.5999546
1328,nm1810894,Siobhan Ní Laighin,\N,\N,miscellaneous,"tt0328626,tt0339707",9.126844,6.962925
1329,nm1924101,Ryôta Okamoto,\N,\N,actor,tt0459575,8.511631,7.1843204
1330,nm4572340,Grace Kober,\N,\N,actress,tt1934229,6.3941197,3.180098
1331,nm7104299,Kim Oeth,\N,\N,actor,tt4424322,6.0540175,6.6087666
1332,nm7979530,Rasmus Blomqvist,\N,\N,"actor,casting_department,miscellaneous","tt14956742,tt9005184",9.224164,3.7049782
1333,nm7512028,Eva Koutsoupaki,\N,\N,actress,tt4934408,6.7887764,5.7088265
1334,nm8920568,Justine Goussot,\N,\N,actress,tt6774934,10.381733,3.6003804
1335,nm6041657,J. Myron Stoltzfus,\N,\N,,\N,8.244592,3.2532275
1336,nm11884177,Madeleine Hordinski,\N,\N,producer,"tt1043090,tt0133302",6.0074644,4.953089
1337,nm9856096,Teiva Cornu,\N,\N,actor,tt7799912,9.07733,5.856869
1338,nm5193905,Qasim Ayub,\N,\N,,tt1568937,9.580038,6.553921
1339,nm11523396,Tatsuki Tsuchiya,\N,\N,animation_department,tt9430698,8.643866,7.4184327
1340,nm3316426,Matt Stewart,\N,\N,sound_department,tt0248645,11.28318,1.0264908
1341,nm4247560,Rhoda Grady,\N,\N,miscellaneous,"tt0926182,tt0954916",5.350615,3.8107908
1342,nm6904348,Haitao Chen,\N,\N,camera_department,tt2371411,7.224398,8.026445
1343,nm7090497,Mario Trommler,\N,\N,actor,tt4095484,11.632229,3.5494175
1344,nm14604233,Zoey Lenz,\N,\N,actress,tt19355556,4.8682737,4.0535045
1345,nm9034227,Kashem Sarkar,\N,\N,actor,tt6883560,9.286931,7.1263633
1346,nm7724913,Victor Kral,\N,\N,miscellaneous,tt5195540,10.106079,3.4208863
1347,nm1528945,Monica Cordova,\N,\N,"producer,transportation_department","tt0395683,tt5283446,tt0475050",5.7546597,5.455263
1348,nm13203435,Luz Sanchez Mellado,\N,\N,,tt16023800,11.268251,4.951164
1349,nm5962293,Catherine Gibson,\N,\N,actor,tt3204790,5.3098445,4.1922865
1350,nm5512431,Frank Li,\N,\N,camera_department,"tt2646956,tt2510700,tt1504467,tt1520399",10.683398,2.5247746
1351,nm5346682,Natalya Mitsura,\N,\N,music_department,tt0284492,8.449794,6.4154396
1352,nm12775741,Keitarô Ozawa,\N,\N,actor,"tt23987666,tt15084656,tt22898672,tt15102006",8.584509,7.84835
1353,nm6077026,Thomas Fache,\N,\N,actor,tt3323408,9.38417,2.3834527
1354,nm7765436,Kent Wong,\N,\N,camera_department,tt5243324,6.8083463,7.649771
1355,nm7615131,Werner Knaus,\N,\N,miscellaneous,tt3532278,9.135724,3.2847915
1356,nm7473295,Bradley Martin,\N,\N,producer,tt4881910,9.687127,2.1870532
1357,nm12940635,Nicolas Ozukizil,\N,\N,actor,tt15432594,10.170433,4.0633926
1358,nm13270877,Erick M. Reyes,\N,\N,,\N,12.492356,4.200363
1359,nm9318027,Ralph Lucas,\N,\N,,tt14844208,11.117302,3.52328
1360,nm13561560,Tatyana Yudova,\N,\N,art_department,tt16428474,8.438456,6.613227
1361,nm11885054,Lia Barrett,\N,\N,"miscellaneous,assistant_director","tt12047620,tt16967976,tt27444371,tt14170180",5.943037,3.5417461
1362,nm6561874,Megan FitzGerald,\N,\N,"actress,art_department","tt3416090,tt5157696,tt11937068",5.4694276,6.0158653
1363,nm5511889,Nikoleta Kallinteris,\N,\N,actress,tt2451666,8.14956,6.3656154
1364,nm5917334,Hidenori Ishiyama,\N,\N,writer,tt3158216,8.77469,7.77834
1365,nm8775431,Ayers Mathew Turner,\N,\N,production_manager,tt6524724,9.100279,1.5513046
1366,nm1909222,Moreau Choir of Notre Dame,\N,\N,actor,tt0032676,6.6554227,2.4471998
1367,nm11714534,Bouchaib Gadir,\N,\N,miscellaneous,tt8244784,9.913628,5.8084164
1368,nm12932605,Ugochukwu Mbonu,\N,\N,"actor,art_department","tt18070520,tt1054000",9.097946,3.928189
1369,nm5779701,Kendra Long,\N,\N,"art_department,production_designer,miscellaneous","tt1355683,tt1956620,tt1489889,tt1895587",5.845732,4.399022
1370,nm3643973,John Harvey,\N,\N,"director,actor,writer",tt6300432,8.898023,1.3567709
1371,nm7876565,Cedric Clark,\N,\N,actor,tt4504280,9.001899,1.475492
1372,nm1236585,Ramchander,\N,\N,actor,tt0405121,9.772837,7.5181456
1373,nm4074583,Travis Quegan,\N,\N,art_department,"tt0929632,tt2562232,tt2372162,tt1442462",8.578634,0.048037484
1374,nm5999773,Frank Gonzalez,\N,\N,miscellaneous,tt1965118,12.329969,4.2234983
1375,nm1854235,Peter Kim,\N,\N,,tt0452188,6.0127754,6.530729
1376,nm8189700,Jim Shive,\N,\N,,\N,7.962215,0.93986464
1377,nm2431506,Jeremy Derbyshire-Myles,\N,\N,"art_department,art_director","tt1408339,tt0353049,tt0357054,tt0495036",9.459235,0.513662
1378,nm12331403,Zoe Brown,\N,\N,"camera_department,miscellaneous",tt14077504,4.934825,4.1360364
1379,nm10463251,Laura Jouniaux,\N,\N,actress,tt7448276,4.742009,2.9750252
1380,nm13590531,Julien Dion,\N,\N,,\N,10.145709,3.3308504
1381,nm8937770,Dhairya Singh Choudhary,\N,\N,actor,tt6802178,9.849865,7.949474
1382,nm0611194,Mark Muggeridge,\N,\N,actor,"tt0140742,tt0077064,tt0091034,tt0097529",11.187088,1.4398501
1383,nm13394032,Jenni Mäkelä,\N,\N,"camera_department,editor,editorial_department","tt25504462,tt22742850,tt17001932,tt28419523",4.628365,4.6858873
1384,nm5619121,Megan Walters,\N,\N,actor,tt2829566,5.4673777,6.090494
