,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,UMAP Component 1,UMAP Component 2
2344,nm6322307,Smit,\N,\N,,\N,Megan Smit,-1.5613393,5.203152
2345,nm2196529,Takasaki,\N,\N,miscellaneous,"tt0844756,tt0340311,tt0892410",Toshiyuki Takasaki,-2.7140222,0.3850388
2346,nm11941285,Dolly,\N,\N,make_up_department,tt10162872,Ruby Dolly,1.0433164,-3.7543232
2347,nm1699234,von,1955,\N,"director,cinematographer,producer","tt4147370,tt0497331,tt0422604,tt5332532",Cai-Ulrich von Platen,-0.7834943,-3.4860566
2348,nm10592399,Bergeon,\N,\N,actor,tt10122244,Milan Bergeon,-1.2593149,-2.3342674
2349,nm4555487,LaRue,\N,\N,actress,"tt2538896,tt2538956,tt2006800",LexXxi LaRue,-0.49799553,3.6402352
2350,nm9481664,Tew,\N,\N,actor,tt5032170,Cameron Tew,-0.9780983,2.8571963
2351,nm13115675,Moe,\N,\N,location_management,tt10310140,Soe Moe Nyein,-2.2355473,-0.937464
2352,nm0120553,A.,\N,\N,producer,tt0196000,Richard A. Bunstein,-7.1865954,-8.85555
2353,nm13248135,Moreno,\N,\N,cinematographer,tt16678838,Pablo Moreno,-2.726693,-7.636564
2354,nm8962365,De,\N,\N,miscellaneous,tt0467490,Rita De Cássia Cajaiba Soares,1.3573631,10.927235
2355,nm3483455,Fong,\N,\N,"visual_effects,art_department","tt3606756,tt1216475,tt1217209,tt2380307",Jared Fong,0.0049225823,2.481587
2356,nm14042244,Natsui,\N,\N,actor,tt22055190,Kimura Natsui Iryu,-1.9409486,0.81026596
2357,nm7226578,Comes,\N,\N,"composer,actor","tt6286070,tt4562274",Alejandro Comes,-4.902836,-2.6055806
2358,nm10381067,Edwards,\N,\N,"director,writer,producer",tt9563048,Aleeka Edwards,6.468193,-0.31880486
2359,nm3848652,Balmer,\N,\N,music_department,tt1521752,Dan Balmer,0.16470717,-1.4372795
2360,nm1353923,Duncan,\N,\N,art_department,tt0255702,Martin Duncan,-8.42889,-2.80343
2361,nm13736241,Di,\N,\N,camera_department,"tt0169446,tt0251520,tt20873018",Adrian Di Virgilio,1.3799601,10.905268
2362,nm12205403,Ingle,\N,\N,,\N,Hemangi Ingle,-2.1529126,1.4940865
2363,nm4841117,Khaiitbaev,\N,\N,sound_department,tt2170529,Roustam Khaiitbaev,-3.593932,-0.43727797
2364,nm7733789,Padilla,\N,\N,"cinematographer,actor,camera_department","tt5205590,tt10544990",David Padilla,-0.45371008,1.8655163
2365,nm14506417,Rivales,\N,\N,animation_department,tt5232230,Pau Rivales,0.5449968,2.5453107
2366,nm1014355,Aleksic,1901,1958,director,tt0285256,Dragan Aleksic,-2.2750466,0.7367093
2367,nm5199432,Jacob,\N,\N,actor,"tt1395050,tt2318972",Stephen Jacob,-0.46005714,-4.822798
2368,nm3222256,Ofte,\N,\N,miscellaneous,tt1323557,Mark Ofte,-2.9382298,2.045949
2369,nm2252747,Blanc,\N,\N,actress,tt0796611,Madame Blanc,0.29486024,-2.9789782
2370,nm4328599,Brandi,\N,\N,actor,tt1844732,Patrick Brandi,-1.5103102,0.39930817
2371,nm4919996,Stacey,\N,\N,"actor,cinematographer","tt27417053,tt2132283",Fred Stacey,0.5116059,-4.0811844
2372,nm8566415,Cameron,\N,\N,,tt6273460,Clarrie Cameron,2.5399678,-3.778501
2373,nm12176956,More,\N,\N,actor,tt13707788,Pinky More,-5.0627747,-2.753115
2374,nm0160354,Christie,\N,\N,miscellaneous,tt0026067,May Christie,3.6823509,-6.4976134
2375,nm1511457,Sabina,1813,1877,"writer,soundtrack","tt0323721,tt0335704,tt1075017,tt0368934",Karel Sabina,-3.3626852,0.43259296
2376,nm9605037,Mølmen,\N,\N,actress,tt0310466,Gry Mølmen,-1.4127275,-2.1467242
2377,nm5513718,Fuller,\N,\N,,\N,Doug Fuller,2.0001228,-3.5664546
2378,nm10414840,Kitahara,\N,\N,"actor,miscellaneous","tt12630246,tt13948076,tt4833394",Yu Kitahara,-1.3659935,0.6606496
2379,nm14543865,Sekulic,\N,\N,"actress,assistant_director",\N,Milena Sekulic,-1.947962,2.859434
2380,nm14274810,,\N,\N,actor,"tt0092325,tt27004187,tt23845428",Tariq,1.8632885,19.942678
2381,nm0826317,Stella,\N,\N,"sound_department,actor,miscellaneous","tt0172495,tt1486192,tt1606378,tt3659388",Szabolcs Stella,0.6656671,-4.0882907
2382,nm0713128,Rayfiel,1923,2011,"writer,script_department,miscellaneous","tt0106918,tt0081182,tt0073802,tt0114319",David Rayfiel,2.8738463,0.34725747
2383,nm0663928,Parsum,\N,\N,actor,tt0136535,Mads Parsum,-1.7241042,-1.9204308
2384,nm2365670,Kester,\N,\N,miscellaneous,tt0827785,Will Kester,-4.1558228,-0.92953646
2385,nm12565063,Proietti,\N,\N,composer,"tt28024711,tt15123524,tt10276160,tt13817840",Luca Proietti,-1.9947693,-0.15681693
2386,nm1526180,Potts,\N,\N,actor,"tt0112230,tt0211809",Norman Potts,-0.9523171,-0.4016258
2387,nm10296726,Sime,\N,\N,"producer,costume_department,make_up_department","tt9369410,tt11839518",Leidy Sime,-0.7015315,0.5263348
2388,nm14944796,Beggers,\N,\N,,\N,Anja Beggers,-0.55703586,-0.4429329
2389,nm3112454,McKenzie,\N,\N,"actress,miscellaneous","tt2049414,tt1301171,tt1285260,tt0452694",Abi McKenzie,2.875824,-4.4078627
2390,nm11788931,Thomas,\N,\N,music_department,"tt2267968,tt2381991",Jacky Thomas,7.3759136,-6.212391
2391,nm11443143,Lima,\N,\N,costume_department,tt0852479,Adelaide Lima,-0.49993172,3.8091123
2392,nm1112858,Cooper,\N,\N,writer,"tt0184122,tt0154094,tt0096555,tt0088512",Ben Cooper,1.3498607,-10.492971
2393,nm1990911,Getker,\N,\N,miscellaneous,tt0097028,Petti Getker,-0.88762987,-1.4840842
2394,nm12978042,Eisenhut,\N,\N,,\N,Katherine Eisenhut,-2.591233,1.5841931
2395,nm13712604,Caruana,\N,\N,miscellaneous,tt9140604,Sharon Caruana,-1.0342189,1.7584465
2396,nm4498806,Goud,\N,\N,visual_effects,"tt1854564,tt1615918,tt0454876,tt0790736",Shashidhar Goud Desha,-4.6429486,-1.9225357
2397,nm2942058,Chopuryan,\N,\N,transportation_department,"tt0448179,tt0409034",Karen Chopuryan,-1.780247,-0.13124976
2398,nm2262231,Hilarie,\N,\N,assistant_director,tt0457246,Henry Hilarie,0.97851926,0.8706947
2399,nm8781228,Moore,\N,\N,sound_department,tt6533018,Harry Moore,-11.419158,0.16085002
2400,nm13968740,Arjunan,\N,\N,actor,\N,Sarathkumar Arjunan,-3.3983667,-4.6202297
2401,nm5193587,Coen,\N,\N,"art_department,visual_effects,miscellaneous","tt0105000,tt0278701,tt21952952,tt0182931",Lode Coen,0.05817118,1.487105
2402,nm7348692,Schmidt,\N,\N,production_manager,tt0178142,Sarah Schmidt,0.21306704,-4.849843
2403,nm3709492,Akers,\N,2020,,"tt1408430,tt1572006,tt1700711,tt5005432",Fred Akers,-0.39718834,-1.3077519
2404,nm9735526,,\N,\N,actress,"tt0149169,tt0149170",Heather,2.152796,20.23696
2405,nm0492461,Lawinski,1887,1971,actor,"tt0827745,tt0025353,tt0024205,tt0975722",Ludwik Lawinski,-2.3138082,-2.1294513
2406,nm14212212,Brito,\N,\N,,\N,José Brito,1.6770626,0.25385618
2407,nm10338251,Virtel,\N,\N,,tt0799583,Martin Virtel,-2.687946,2.6220558
2408,nm7734268,Palmer,\N,\N,"cinematographer,editor,producer",tt5289294,Jeffrey Palmer,-9.072291,3.3805318
2409,nm5853761,Volkaerts,\N,\N,actor,tt1426352,Georgy Volkaerts,-2.568154,2.360253
2410,nm4113796,Ries,\N,\N,actress,"tt1734200,tt1926212,tt3790808,tt2008658",Sarah Ries,-1.1195859,-1.767964
2411,nm12814344,Aranda,\N,\N,"assistant_director,director,producer","tt27074238,tt15167180,tt24070294,tt20101690",Guillermo Aranda,-2.1644912,0.935708
2412,nm13381569,Igbinigie,\N,\N,actress,tt18077488,Cynthia Igbinigie,-3.4819098,0.8631474
2413,nm11793616,Pugliese,\N,\N,actor,tt1242773,Mario Pugliese,-1.6884353,-1.5566052
2414,nm9155423,Levezinho,\N,\N,"production_manager,miscellaneous,actress","tt11671404,tt10121110,tt5756188,tt8608144",Sara Levezinho,-3.849324,-8.058124
2415,nm8873314,Santra,\N,\N,producer,tt6690218,Anjan Santra,-1.4193556,0.9909289
2416,nm9632580,Butler,\N,\N,,\N,Jack Butler,1.2364271,-3.0839484
2417,nm11457410,Chow,\N,\N,assistant_director,tt12050322,Eric Chow,-4.9643803,3.089647
2418,nm11477020,Navarro,\N,\N,,tt8885726,Pol Navarro,-1.7924217,-7.4216523
2419,nm0240674,Dufour,\N,\N,"editor,sound_department,editorial_department","tt0101152,tt0113128,tt0167647,tt0272389",Claude Dufour,0.37450477,3.2207043
2420,nm0653786,Oved,\N,\N,costume_department,"tt0092626,tt0101702,tt0107101,tt0374279",Michaela Oved,-1.7799501,2.2432182
2421,nm15023491,Shulepov,1965,2023,actor,tt0110817,Oleg Shulepov,-3.2821012,0.2760896
2422,nm7947925,Byrne,\N,\N,actor,tt5482930,Richard Byrne,10.3239,-3.5660613
2423,nm5134904,Saunders,\N,\N,sound_department,"tt0181589,tt0216682,tt0283513,tt12718772",John Saunders,2.999284,-5.753041
2424,nm4357004,Louise,\N,\N,miscellaneous,tt1854253,Amanda Louise,0.8226358,-3.8615603
2425,nm4107886,Akers,\N,\N,,\N,George Akers,-0.3646356,-1.251352
2426,nm14584936,Coffin,\N,\N,,\N,Ben Coffin,2.2183661,-0.66284704
2427,nm9371200,Hanley,\N,\N,,tt7532608,Blake Hanley,0.69285464,-2.3422623
2428,nm0005817,J.,1916,1985,"cinematographer,director,writer","tt0070666,tt0071402,tt5534892,tt0084049",Arthur J. Ornitz,-3.6335194,8.5675535
2429,nm13209166,Paight,\N,\N,sound_department,tt16408610,David Paight,-1.7683446,-0.27526212
2430,nm7599583,Bach,\N,\N,sound_department,tt4910498,Adam Bach,2.0752814,-4.639311
2431,nm5845490,Collingwood,\N,\N,producer,tt2357748,Steve Collingwood,2.9490979,-3.1881003
2432,nm3772670,Bhowmick,\N,\N,"director,writer","tt6260646,tt1587738",Bimal Bhowmick,-1.9341518,-2.673219
2433,nm7266817,Sjöberg,\N,\N,actress,tt4611418,Elina Sjöberg,-1.2557844,-2.5440686
2434,nm3723594,Valdez,\N,\N,transportation_department,tt0346811,Chuck Valdez Jr.,-2.2211654,2.3188426
2435,nm2030267,Minerva,\N,\N,actress,"tt0478519,tt0842030,tt0862966",Luz Minerva,0.80720574,-4.1221
2436,nm2388863,King,\N,\N,miscellaneous,tt0865910,Kevin King,6.164203,-4.0724263
2437,nm9874459,Mansfield,\N,\N,actor,tt8488232,Ben Mansfield,2.6550395,-3.1171217
2438,nm2244859,Radunski,\N,\N,,\N,Walter Radunski,-2.7820296,-0.82516587
2439,nm5089356,Qutab,\N,\N,"camera_department,cinematographer,editor","tt3092636,tt16375578,tt2231936,tt27863144",Tamur Qutab,-3.5860507,1.8200278
2440,nm14428461,Carter,\N,\N,,\N,Derek Carter,6.460801,-2.7667851
2441,nm1726722,Hammond,\N,\N,make_up_department,tt0332452,Wayne Hammond,2.2774217,-3.3339186
2442,nm6090745,Lohan,\N,\N,actress,"tt13101332,tt8164544,tt6668776,tt26941497",Brenda Lohan,-4.426428,-2.6146014
2443,nm12459595,,\N,\N,animation_department,tt14302656,PeachBight,2.0454388,20.11409
2444,nm13157344,Valmy,\N,\N,producer,\N,Chris Valmy,-2.2111201,2.3781319
2445,nm1525371,,\N,\N,,\N,Uva,1.852904,19.935953
2446,nm2457926,Avni,\N,\N,actor,tt0139762,Doron Avni,-2.2875357,1.93849
2447,nm7898593,de,\N,\N,actor,tt5432724,Ray de Cordova,1.3508258,10.944448
2448,nm6926905,Tamai,\N,\N,animation_department,tt1161688,Tadayasu Tamai,-2.5624626,0.57171357
2449,nm0501973,Lennart,1915,1971,writer,"tt0048317,tt0049490,tt0054353,tt0062994",Isobel Lennart,-0.7903204,-0.39228436
2450,nm4334757,Cesar,\N,\N,"actor,soundtrack,writer","tt1759660,tt1280504,tt15139818,tt8971486",Julio Cesar Pérez,-2.1629105,-7.3435993
2451,nm2142155,Alasya,1979,\N,"actress,soundtrack","tt4912412,tt0489902,tt8344080,tt1350909",Evrim Alasya,-2.3179014,1.2358881
2452,nm4756185,Watson,\N,\N,actor,tt2076974,Michael Watson,4.625927,-3.87142
2453,nm10104382,Capuano,\N,\N,actor,tt7512574,Gaetano Capuano,-1.3037379,1.762109
2454,nm3873089,Bolofo,\N,\N,art_department,tt1136608,Johannese Bolofo,-2.6505504,-2.6785247
2455,nm9725665,Doheny,\N,\N,actress,tt7558362,Trish Doheny,-1.2800575,-1.3047075
2456,nm15050108,Kaewpradub,\N,\N,costume_department,tt16970906,Kunyaluk Kaewpradub,-3.777396,-0.2553427
2457,nm4691419,Howe,\N,\N,actor,tt2069888,Herbert Howe,2.8927355,-4.026453
2458,nm4112713,Canals-Curtis,\N,\N,,tt0790812,Elena Canals-Curtis,1.750801,-2.4688063
2459,nm10907658,Singh,\N,\N,editorial_department,tt10755608,Komal Singh,-4.1421056,-5.3051167
2460,nm13795143,Bucher,\N,\N,,tt21145458,Christian Bucher,-1.983061,-2.1882713
2461,nm4140340,Schuette,\N,\N,actor,tt1754719,Max Schuette,-1.696736,-3.294286
2462,nm6028735,Klaus,\N,\N,,tt3276062,Inge Klaus,-0.42014086,-3.104627
2463,nm2366739,Føhns,\N,\N,miscellaneous,tt0342735,Peter Føhns,-1.434041,-2.1031644
2464,nm9916640,X.,\N,\N,,\N,Patrick X. Smith,-5.2489963,-3.0733714
2465,nm5888789,Dang,\N,\N,miscellaneous,tt2967006,Lucy Dang,-4.720282,-3.2800002
2466,nm12060016,Korsan-Brzastowska,\N,\N,actress,tt5732540,Joanna Korsan-Brzastowska,-3.217234,-0.8347286
2467,nm5205719,Farrell,\N,\N,,tt2251282,Shabree Farrell,1.790651,-5.2621922
2468,nm5472496,Cliften,\N,\N,actress,tt1333125,Cathy Cliften,0.93158567,1.8486592
2469,nm1586710,Prosser,\N,\N,actress,"tt0382465,tt0206105",Carla Prosser,-1.9967847,-0.190861
2470,nm2082660,Turner,\N,\N,"soundtrack,actor","tt0473308,tt0373883,tt0445990,tt0316465",Charles Turner,1.3060665,-3.8067093
2471,nm5980592,Goodwin,\N,\N,"director,producer",tt3222846,Harry Goodwin,3.4655375,-4.2805467
2472,nm6461102,Taglialavore,\N,\N,casting_department,"tt4094780,tt2109248",Kelly Taglialavore,-1.5176938,0.84494513
2473,nm5700436,J,\N,\N,composer,tt2950168,Mark J Bishop,-3.647141,8.548506
2474,nm9893428,Anthony,\N,\N,actress,"tt12312390,tt8526272",Sue Anthony,-1.4713948,-4.521489
2475,nm11896649,Lien,\N,\N,,tt13080740,Hanna Lien Reksnes,0.08405246,0.90698195
2476,nm7753031,Blau,\N,\N,,tt2429302,Leslie Blau,-1.9711645,-2.6295385
2477,nm13656566,Cornu,\N,\N,production_manager,tt15309272,Jonatan Cornu,-3.4502091,0.08334606
2478,nm3899125,O'Malley,\N,\N,actress,tt1651122,Marlene O'Malley,0.71864337,-5.625241
2479,nm13128506,Durham,\N,\N,actress,tt7131338,Whitney Durham,2.635632,-3.068111
2480,nm9382225,Macafoos,\N,\N,,\N,Bethany Macafoos,-5.979684,0.7302102
2481,nm10961336,Verma,\N,\N,producer,tt10917004,Yeray Verma,-3.459975,-2.8507931
2482,nm15110518,Lisondra,\N,\N,"assistant_director,sound_department,transportation_department",tt28545971,Matthew Lisondra,-5.0375447,-4.8292313
2483,nm3544449,Moniz,\N,\N,composer,tt1466447,Luis Moniz,-0.34187254,-0.054502893
2484,nm3925674,John,\N,\N,"producer,writer,composer","tt2226154,tt2287858,tt1660383,tt2162044",Gianluca John Attanasio,-0.1659118,-5.4462047
2485,nm2210181,Eiró,\N,\N,actress,tt0778580,Manuela Eiró,-2.7223997,1.4606131
2486,nm0136955,E.,1924,1994,"actor,art_department,producer","tt0066476,tt0066553,tt0073972,tt0064055",George E. Carey,-2.7000737,3.4105997
2487,nm14933358,Zlobin,\N,\N,actor,tt28009447,Artem Zlobin,-4.609191,0.87265444
2488,nm6202123,Lugo,\N,\N,"actress,costume_designer,director","tt6794920,tt5955306,tt5262560,tt4642780",Melissa Lugo,0.39777765,1.1946445
2489,nm13799098,Charkha,\N,\N,editor,\N,Piyush Charkha,-2.2682815,0.22860228
2490,nm3882712,Maxim,\N,\N,actor,"tt2442080,tt5351582,tt0486531,tt1641940",Miron Maxim,1.3211856,-0.2668899
2491,nm0860903,Wadt,1962,\N,camera_department,"tt0126777,tt0098551",Henrik Wadt Thomsen,1.9078759,0.79229933
2492,nm8580636,Low,\N,\N,,\N,Vincent Low,1.2760023,0.10611563
2493,nm10304826,Washington,\N,\N,,\N,Samantha Washington,3.51328,-2.714861
2494,nm7975765,Moyes,\N,\N,,\N,Raquel Moyes,1.882631,2.7552714
2495,nm0352370,Hack,\N,\N,actor,tt0010528,John Hack,1.2335769,-0.45600042
2496,nm2470424,Croteau,\N,\N,actress,tt0893396,Susie Croteau,0.97224075,2.1641471
2497,nm2606922,Bush,\N,\N,art_department,"tt0108333,tt0385752,tt0206634",William Bush,1.6560577,-5.993077
2498,nm6152532,Gonzalez,\N,\N,actor,tt3391786,Jasson Gonzalez,5.14,-6.056173
2499,nm2139410,Faid,\N,\N,editor,tt0367032,Elwy Faid,1.3959242,10.879798
2500,nm7641435,Bendo,\N,\N,actor,tt0171564,Rozalina Bendo,-1.0652889,1.4584306
2501,nm14112867,Thomaston,\N,\N,producer,tt22503002,Chase Thomaston,1.8972348,0.4303314
2502,nm7024005,Avalos,\N,\N,"producer,director,writer","tt4325684,tt6580362,tt4320146,tt7621172",Andres Avalos,-2.2505774,1.9977129
2503,nm13943777,Bin,\N,\N,,\N,Satam Bin Saed,0.31232715,-1.6150134
2504,nm1672665,of,\N,\N,composer,tt0420220,Hybrid of Nature,-5.03144,-2.7183347
2505,nm13314334,Yakimov,\N,\N,editor,tt17079778,Nikita Yakimov,-3.184804,-1.4973567
2506,nm7516036,Henkelman,\N,\N,"miscellaneous,art_department,actor","tt0828345,tt21257354,tt4685806,tt2432822",Andrew Henkelman,0.009385522,-0.6733716
2507,nm5997111,Kudô,\N,\N,camera_department,tt1216123,Erika Kudô,-3.7341328,-0.292325
2508,nm9979962,Rivera,\N,\N,,\N,Christy Rivera,7.8730083,-8.874497
2509,nm2569339,Kafetzopoulos,\N,\N,actor,tt0263549,I. Kafetzopoulos,-2.6148741,-1.6191921
2510,nm3050087,Williams,\N,\N,"director,producer,writer","tt1555032,tt1676207,tt1676171,tt2968936",Deron Williams,18.802118,-9.51087
2511,nm2780218,Preece,\N,\N,"sound_department,actor,soundtrack","tt1279935,tt0387199,tt6921996,tt0410648",Ian Preece,3.5944407,-0.68841493
2512,nm2296455,Gamboa,\N,\N,actress,"tt0816624,tt0079015",Núria Gamboa,-5.371844,-0.47945464
2513,nm9719734,Pavlovic,\N,\N,actor,"tt10952900,tt14538456,tt10934196,tt20226892",Nikola Pavlovic,-2.76059,-1.1444211
2514,nm3894608,Väisänen,\N,\N,actor,tt1578147,Keijo Väisänen,-2.5588853,2.4440084
2515,nm11012168,Reinhard,\N,\N,,tt0862574,Ute Reinhard,-1.0654922,-1.6477903
2516,nm14549919,'Coco,\N,\N,,tt14202528,Denisha 'Coco Blossom' Bland,-4.7914815,2.8140206
2517,nm4946459,Edwards,\N,\N,,tt0278191,Linley Edwards,6.468292,-0.31839174
2518,nm5832624,Hanna,\N,\N,producer,tt3083924,Dan Hanna,0.6213575,-4.1796374
2519,nm12430773,Hardwick,\N,\N,art_department,tt0205893,Rosy Hardwick,2.3496056,-2.9100192
2520,nm0625635,Nelson,\N,\N,actress,tt0222262,Nathalie Nelson,-9.116359,-8.527659
2521,nm8263388,Wiggins,\N,\N,actress,"tt6666782,tt5203292",Patty Wiggins,0.2588063,-0.52146554
2522,nm14543633,Chun,\N,\N,director,tt26673731,Huang Chun,-5.1778,3.0873234
2523,nm9128938,Walker,\N,\N,"director,editor","tt7134878,tt7134818,tt7134432,tt0071000",Robert Walker,1.8617575,-6.792261
2524,nm9235040,Wong,\N,\N,miscellaneous,"tt10091306,tt12717354",Ariana Wong,-6.217806,4.443452
2525,nm11895050,Cristina,\N,\N,,tt13084762,Ligia Cristina Argüello,-8.163851,2.4399078
2526,nm14929362,Smits,\N,\N,,tt27954677,Dennis Smits,-1.5508432,5.1984
2527,nm10895922,Zarfl,\N,\N,cinematographer,tt5018116,Christoph Zarfl,-4.2600055,1.2290139
2528,nm10297437,Billa,\N,\N,writer,\N,Preet Billa,-1.1890252,0.15354209
2529,nm14732944,Ruiz,\N,\N,actress,tt22010046,Camila Ruiz,-2.7298334,-7.6434875
2530,nm13724846,Tapani,\N,\N,,tt20849992,Juha Tapani,-1.9233022,0.24630757
2531,nm6794580,Porst,\N,\N,"camera_department,cinematographer,assistant_director","tt4533162,tt6085656,tt4062378,tt4122758",Luke Porst,-0.9882362,-0.5990252
2532,nm13143359,Walt,\N,\N,,tt1022932,Ernst Walt,2.0717387,-4.646729
2533,nm14333189,Rodriguez,\N,\N,make_up_department,tt23556906,Karina Rodriguez,7.845101,-8.846855
2534,nm10146877,Zeng,\N,\N,actress,tt9043920,Shuangyi Zeng,-4.6191325,1.0520724
2535,nm6392301,Kardjian,\N,\N,"director,writer,cinematographer",tt3632608,Michael Kardjian,-3.7288406,-0.25840682
2536,nm12813621,Matthews,\N,\N,"producer,writer","tt27253779,tt18273904,tt15163882",Tom Matthews,-5.561805,11.426561
2537,nm5618646,Bran,\N,\N,make_up_department,tt2831134,Magali Bran,0.3363096,-0.614043
2538,nm14881298,Berniker,\N,\N,actor,\N,Shmil Berniker,-0.59608895,-1.2664058
2539,nm0540375,Maloletnov,1903,\N,actor,"tt12683848,tt11940236,tt0019060,tt0229518",Dmitriy Maloletnov,-1.3892412,-0.90363055
2540,nm10913601,Balart,\N,\N,,"tt10805654,tt10806052",Gustavo Balart,-0.6761303,1.5364792
2541,nm6353955,Benjamin,\N,\N,camera_department,tt2946084,Jeff Benjamin,3.5252378,-4.2066035
2542,nm0820085,Squire,1948,2015,"soundtrack,actor,composer","tt1772240,tt5719700,tt3312830,tt0452594",Chris Squire,3.1727107,-3.1331797
2543,nm7383929,Kerhervé,\N,\N,"editorial_department,editor","tt7641818,tt1755606,tt4764370",Mathieu Kerhervé,-4.111062,-0.89348274
2544,nm0424417,Johnsen-Brigham,\N,\N,actress,"tt0204352,tt0400871",Jamie Johnsen-Brigham,-0.18205574,-5.442126
2545,nm11058838,Reinoso,\N,\N,producer,tt11110956,Felipe Reinoso,-1.0014607,-1.6411314
2546,nm11640163,Sandosham,\N,\N,sound_department,"tt25178188,tt10356466,tt12452752",Shaun Sandosham,2.5173252,-1.1286703
2547,nm2724019,Diers,\N,\N,,tt1071813,Lisbet Diers,-0.16349246,-1.2200074
2548,nm13219446,Groth,\N,\N,actor,tt16436056,Dariusz Groth,-5.5291233,-1.2069287
2549,nm3987936,Ellison,\N,\N,,\N,Mary Ellison Robinson,1.3315285,-10.4736595
2550,nm2224789,Collins,\N,\N,"writer,producer,director",tt12538214,Doug Collins,-5.532842,11.398323
2551,nm12149307,,\N,\N,production_manager,tt13649912,Shabeer,2.0755541,20.07265
2552,nm10546747,Seong,\N,\N,composer,tt1708434,Jong-Cheol Seong,-2.6823936,1.0644426
2553,nm3800582,Hayes,\N,\N,visual_effects,"tt0090837,tt0092115",McNevin Hayes,3.0605016,-3.4953995
2554,nm13121722,Dorricott,\N,\N,miscellaneous,tt15674216,Mae Dorricott,-1.2600487,-1.3385767
2555,nm3073779,Fontana,\N,\N,,\N,Jon Fontana,2.9048352,-2.3616374
2556,nm13289869,Vidal,\N,\N,,\N,Ernesto Vidal,-0.348182,-3.1659808
2557,nm1203939,Rawlley,\N,\N,producer,tt0326257,Vishal Rawlley,0.68791634,-2.296637
2558,nm7374550,Jackson,\N,\N,editorial_department,tt1276915,Bob Jackson,-9.087733,-18.592537
2559,nm6325938,Claiborn,\N,\N,,"tt2192363,tt3316370,tt2290854",Sam Claiborn,0.9443736,1.8124692
2560,nm12015854,Brown,\N,\N,camera_department,tt5498354,Quentin Brown,18.881584,4.108169
2561,nm5443023,Nyzel,\N,\N,composer,tt2585654,Dlima Nyzel,-3.641565,8.495415
2562,nm2641998,Allen,\N,\N,"director,writer,producer","tt0489529,tt1961595,tt1418172,tt0489568",Howard Allen,-10.161967,8.62031
2563,nm5082104,Carrington,\N,\N,"soundtrack,actress","tt2297363,tt2647544,tt3605262",Bridget Carrington,0.983906,-5.417254
2564,nm5118540,Zhong,\N,\N,writer,"tt7769412,tt2349222,tt0355038,tt2222850",Yuan Zhong,-5.326326,3.3299592
2565,nm2691948,Beers,\N,\N,"producer,miscellaneous","tt2076346,tt28225059,tt13197624,tt28493537",Libby Beers,1.1548177,-0.13421503
2566,nm8573018,Staercke,\N,\N,actor,tt6233620,Bernhard Staercke,2.8714561,1.4913652
2567,nm8164079,Fadaee,\N,\N,,\N,Hojjat Fadaee,0.2936841,2.220458
2568,nm8066266,Forester,\N,\N,,tt4715766,Leah Forester,-0.049581595,-1.4243659
2569,nm12109216,Dmitry,\N,\N,,\N,Wyne Dmitry,-2.88087,-1.4638907
2570,nm11690518,Kastrinaki,\N,\N,,\N,Evgenia Kastrinaki,-3.6939874,-0.16804312
2571,nm10974983,Beesley,\N,\N,,\N,Jack Beesley,0.6135647,-2.283541
2572,nm8212293,Shingarev,\N,\N,actor,tt5804206,Mikhail Shingarev,-2.632579,-0.36657736
2573,nm1423485,Whitehead,\N,\N,"editorial_department,editor,miscellaneous","tt1772250,tt2334871,tt1646980,tt3410834",Thom Whitehead,0.42266488,-6.7265887
2574,nm11299998,Dandale,\N,\N,actress,"tt20872936,tt1921518,tt11658372,tt13206784",Neha Dandale,-0.40503934,-2.2417653
