,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,t-SNE Component 1,t-SNE Component 2
4552,nm1377782,Dean,\N,\N,"casting_department,editorial_department,actress","tt3643070,tt3640424,tt0369610,tt1289401",Elizabeth Dean,44.379333,-28.993725
4553,nm6146141,Perry,\N,\N,actor,tt3397422,Kenneth Perry,52.0478,18.963036
4554,nm7730138,Gray,\N,\N,actress,tt2374744,Madison Gray,35.735226,69.33693
4555,nm9473926,Gray,\N,\N,"actress,writer","tt14500082,tt13002796,tt10387818,tt21114994",Janelle Gray,35.735226,69.33693
4556,nm8412339,Jangala,\N,\N,producer,"tt6033356,tt17074358,tt21437674",Snehal Jangala,9.234877,-56.915123
4557,nm11717567,Florin,\N,\N,"cinematographer,editor",tt12657750,Rosu Florin,-13.323597,-43.228146
4558,nm7843646,Himelfarb,\N,\N,producer,"tt10379260,tt0279176,tt1268797,tt0348254",David Himelfarb,14.171372,-2.2916205
4559,nm1896208,Iida,\N,\N,animation_department,"tt0294448,tt0294497,tt0088109",Takahiro Iida,30.403986,-53.736183
4560,nm13351629,Rauschning,\N,\N,producer,\N,Sara Rauschning,-5.774622,-6.8694034
4561,nm1433050,Drey,\N,\N,actress,tt0047003,Véronique Drey,5.8908687,-10.2678585
4562,nm6659784,Hussain,\N,\N,actor,"tt3895358,tt3948144",Pasha Hussain,0.9757249,-56.37198
4563,nm11177757,Fabrizi,\N,\N,sound_department,"tt9643542,tt10541176",Renato Fabrizi,-25.642567,-28.453915
4564,nm11669576,Serin,\N,\N,,tt9551444,Philippe Serin,31.911636,10.1810665
4565,nm12091849,Carcaillet,\N,\N,,tt12189298,Richard Carcaillet,-32.623703,25.227993
4566,nm13606029,MacKenzie,\N,\N,,tt0983197,David MacKenzie,27.118921,12.485136
4567,nm11961968,Wagner,\N,\N,miscellaneous,tt13190432,David Wagner,6.312622,0.116988614
4568,nm12283579,'Fritz',\N,\N,"writer,producer",tt13964274,Michael 'Fritz' Fritzius,-33.57073,17.247305
4569,nm3560670,Buenconsejo,\N,\N,art_department,"tt2063008,tt0378360",Nonie Buenconsejo,-52.056503,19.187588
4570,nm2288670,Murphy,\N,\N,,tt1600764,Michelle Murphy,29.129206,1.0853243
4571,nm3921851,Jacobs,\N,\N,,tt0334548,Worley Jacobs,38.790623,29.161678
4572,nm7970314,Lovelace,\N,\N,,\N,Cory Lovelace,10.354841,15.385264
4573,nm3064590,Lue,\N,\N,,tt27078402,Robert Lue,65.82194,8.588343
4574,nm3462993,Caggiati,\N,\N,"director,writer,producer","tt1443461,tt27143155",Barbara Caggiati,-51.83524,5.4132404
4575,nm3499841,Anania,\N,\N,"actor,camera_department,producer","tt11685322,tt8997082,tt1833116,tt27730375",Louis Anania,-20.733757,-14.26671
4576,nm1583482,Curry,1987,\N,,"tt10530152,tt5559366,tt15582360,tt5995634",Alex Curry,65.711334,9.245878
4577,nm0507003,Lewis,1917,1992,"music_department,actor",tt0239193,Cappy Lewis,66.0001,43.140076
4578,nm1117377,Atakmen,1928,\N,actress,tt0307484,Nurten Atakmen,-46.025753,27.597443
4579,nm13190040,Quauke,\N,\N,producer,tt16351276,Shanice Quauke,-48.657055,16.852312
4580,nm7139418,Ts.,\N,\N,,tt4466316,Nergui Ts.,-32.717674,3.8457122
4581,nm8087479,Anthony,\N,\N,miscellaneous,tt0191512,Mark Anthony,32.796326,-17.559378
4582,nm1223321,Amborgi,\N,\N,,\N,Alfio Amborgi,-38.772427,22.033531
4583,nm2567413,Coxson,\N,\N,miscellaneous,tt0976028,Donna Coxson,17.701769,27.581171
4584,nm7227075,Somer,\N,\N,actor,tt4562688,Hus Somer,18.359419,21.539238
4585,nm13232901,,\N,\N,"director,writer,editor",tt16528456,Akmalpalah,2.367278,74.572624
4586,nm1014078,Didier,\N,\N,"cinematographer,sound_department","tt4970466,tt7855392,tt7909068,tt0289384",André Didier,8.229013,-32.319878
4587,nm11471391,,\N,\N,"director,writer",tt7029396,Masdy,2.367278,74.572624
4588,nm8996791,Tofa,\N,\N,composer,"tt7014716,tt6896436",Tauese Tofa,9.617644,-42.843582
4589,nm9319375,Janet,\N,\N,,\N,M. Janet Chin,31.134674,-27.421474
4590,nm4691959,Scott,\N,\N,"producer,director,writer","tt13533406,tt2069784,tt3106662,tt3458628",Craig Scott Rosebraugh,51.11669,-13.477462
4591,nm14889602,Guo,\N,\N,actor,tt27854560,Pengbo Guo,72.03202,-35.22817
4592,nm13286510,Man,\N,\N,actor,"tt18938754,tt21328354,tt9174578",Aurelian Man,-11.014913,50.67832
4593,nm9423028,Cardyn,\N,\N,,tt7465478,Pedro Cardyn,-52.367874,14.073744
4594,nm9032340,Frei,\N,\N,actress,tt6957672,Andrea Frei,0.644992,-16.491982
4595,nm11800407,Edwin,\N,\N,"writer,composer",tt12859208,Billy Edwin,36.908024,-17.03272
4596,nm11631659,Bernotas,\N,\N,,\N,Monika Bernotas,-13.41154,-14.999449
4597,nm1064521,White,\N,\N,production_designer,tt0295882,Genevieve White,27.355646,64.21855
4598,nm9079108,Ahmed,\N,\N,make_up_department,tt6932490,Maryam Ahmed,-1.1252398,-54.038616
4599,nm8250672,Ruiz,\N,\N,miscellaneous,tt4449824,Sofia Ruiz,-49.444706,-56.478188
4600,nm2064874,Wolf,\N,\N,"actor,art_department,sound_department","tt1105296,tt0478137,tt0859604,tt1297456",Noah Wolf,10.310901,57.363926
4601,nm10129577,Sinopoli,\N,\N,actress,tt8982244,Karen Sinopoli Williams,-14.473836,-24.626123
4602,nm1480668,Beutler,\N,\N,"cinematographer,camera_department","tt0385167,tt3369286,tt4270828,tt5878656",Mirko Beutler,5.4648347,5.7709045
4603,nm5467047,Mouneu,\N,\N,camera_department,tt2632648,Josie Mouneu,-50.145756,31.87188
4604,nm2274671,Douridas,1991,2006,actress,"tt0854133,tt0808401",Marieke Douridas,5.9788904,3.2201908
4605,nm13612141,Draper,\N,\N,miscellaneous,tt14655790,Mat Draper,15.528018,15.7963505
4606,nm1912144,Chinasky,\N,\N,"composer,music_department,soundtrack","tt2813412,tt1010250,tt1794890,tt6812120",Frankie Chinasky,-53.99607,18.756824
4607,nm10159024,Avci,\N,\N,,\N,Andy Avci,-41.14388,-17.778227
4608,nm6338428,Nicole,\N,\N,actress,tt3578392,Tzena Nicole,28.678038,-27.115192
4609,nm0570208,McGuire,\N,\N,actress,"tt0039208,tt0039628",Ida McGuire,24.158533,0.87400347
4610,nm6242038,Bennett,\N,\N,actor,tt1299385,Chet Bennett,27.127663,25.02717
4611,nm14194422,Davis,\N,\N,actress,tt23150882,Lauren Davis,47.139835,65.573845
4612,nm5585305,Berger,\N,\N,miscellaneous,tt0432225,Kerry Berger,9.155757,-12.479795
4613,nm7731224,Vaziralli,\N,\N,,\N,Raheem Vaziralli,-38.702698,7.8887196
4614,nm15089452,Bayev,\N,\N,actor,tt28501561,Grigory Bayev,-32.212616,-10.788667
4615,nm4250117,D'Alimonte,\N,\N,"producer,editorial_department,sound_department","tt3735216,tt2578126,tt1808392",Steve D'Alimonte,-40.7406,20.299616
4616,nm6011915,Simpkins,\N,\N,actress,"tt3270976,tt3256106",Sarah Simpkins,22.360233,30.271523
4617,nm12182636,Murua,\N,\N,actress,tt12207684,Ivana Murua,-38.179085,-35.843693
4618,nm7167657,Wehmeier,1988,\N,actor,tt4498902,Derk Wehmeier,-5.004229,-9.883706
4619,nm11071199,A,\N,\N,,\N,Rafael A Segovia,-27.900526,42.67794
4620,nm3531363,Stillman,\N,\N,music_department,"tt0407095,tt0875034,tt0486531",Bob Stillman,9.525707,31.772392
4621,nm4185286,Daintree,\N,\N,actress,tt0402869,Lara Daintree,1.6795388,15.86284
4622,nm5187455,Dorris,\N,\N,actor,tt2234501,Parker Dorris,9.085277,9.923382
4623,nm14123270,Kuruganti,\N,\N,miscellaneous,tt11129816,Arun Kuruganti,10.221461,-61.816204
4624,nm5299597,Tiu,\N,\N,miscellaneous,tt1977892,Carmelita Tiu,61.673424,-36.754368
4625,nm12157157,Maxwell,\N,\N,actress,"tt13666012,tt13943964,tt13944256,tt13944188",Alyssa Maxwell Zelman,40.324135,15.864155
4626,nm9475427,Slade,\N,\N,,\N,Martin Slade,12.407191,31.133564
4627,nm1464894,J.,\N,\N,"location_management,actor,producer","tt3954936,tt14016500,tt20201748,tt13924484",Caylan J. McKay,88.405174,-10.539154
4628,nm11899167,Thaler,\N,\N,,tt0302088,Klaus-Peter Thaler,8.970068,-8.368786
4629,nm10037352,Titarenko,\N,\N,,tt8819686,Alexandra Titarenko,-31.603342,-8.208987
4630,nm14016011,Yiu,\N,\N,camera_department,tt21980876,Melissa Yiu,61.6527,-38.60521
4631,nm7652580,Sanchez,\N,\N,,\N,Xavier Sanchez Mercado,-36.26437,-56.35448
4632,nm0663371,Parra,\N,\N,actor,"tt0074610,tt0075462",Carlos Parra,-38.966923,-49.337708
4633,nm2034480,Thiry,1975,\N,writer,tt0479617,Karol Thiry,-2.3271039,-21.907448
4634,nm12809495,Donato,\N,\N,"writer,script_department","tt8638066,tt15156038,tt19767070,tt27586916",Leah Donato,-17.011805,-34.20886
4635,nm5431650,Ruiz,\N,\N,editor,tt0378973,Julio Ruiz Alvarez,-49.444706,-56.478188
4636,nm6736474,McDaniel,\N,\N,"actor,composer","tt7493824,tt3982180",Heath McDaniel,14.355422,26.200449
4637,nm12246908,Mcintyre,\N,\N,,\N,L.C Mcintyre,26.74441,20.973068
4638,nm12808351,Holbrook,\N,\N,,\N,Evelyn Holbrook,3.2089963,22.07102
4639,nm7846968,the,\N,\N,"actor,music_department","tt5336654,tt6362726,tt2231696,tt7481632",Us the Duo,-30.870365,39.017418
4640,nm13111214,Tuominiemi,\N,\N,actor,tt9184174,Jarmo Tuominiemi,-50.91713,4.924301
4641,nm8689545,Porter,\N,\N,"miscellaneous,producer,art_director","tt24751026,tt20672810,tt21901028,tt27131349",Sarah Porter,43.21523,34.96503
4642,nm0592185,Rocha,\N,\N,actor,tt0261368,Renato Rocha Miranda,-24.744465,-63.872982
4643,nm5551206,Sesmero,\N,\N,make_up_department,"tt2735316,tt3400546",David Sesmero,-50.475876,13.456888
4644,nm10012383,Rajauriya,\N,\N,assistant_director,tt8703294,Sunil Rajauriya,-56.324352,32.230934
4645,nm15085123,Airo,\N,\N,,\N,Darius Airo,-18.011745,-2.903433
4646,nm10783380,Rigot,\N,\N,actor,tt4550086,Frank Rigot,2.6605122,-26.486643
4647,nm3190747,Bosci,\N,\N,assistant_director,tt1320396,Steven Bosci,-58.035137,17.596394
4648,nm10687754,Spektor,\N,\N,,\N,Ronald Spektor,-32.73741,-2.2431786
4649,nm7217087,Kerim,\N,\N,miscellaneous,tt1782516,Sarmed Kerim,-38.26909,-19.226574
4650,nm3762022,Marlow,\N,\N,actor,tt1583996,Ryan Marlow,3.571146,21.349047
4651,nm9176667,Astruc,\N,\N,producer,tt7204552,Philippe Astruc,-0.8847262,-34.07319
4652,nm4687961,Falcón,\N,\N,actress,"tt0465873,tt0371487,tt1824295,tt4851888",Raquel Falcón,-44.111664,-35.996845
4653,nm12877835,Allgood,\N,\N,actress,tt8435252,Michelle Allgood,10.969899,13.273963
4654,nm12918788,Gonçalves,\N,\N,camera_department,"tt19178112,tt11940240,tt7276352,tt21105710",Ricardo Gonçalves,-18.522455,-58.535778
4655,nm11675053,Sabato,\N,\N,,tt1505812,Reynaldo Sabato,-13.606073,-32.98799
4656,nm2379799,,\N,\N,actor,"tt0001790,tt1728189,tt0461183,tt0470686",Calvin,2.367278,74.572624
4657,nm13948395,Lecias,\N,\N,art_department,tt21799888,Aquilino Lecias,-41.81143,33.030075
4658,nm1217710,Raymond,\N,\N,actress,tt0014021,Peggy Raymond,34.53004,-13.192836
4659,nm2240005,Le,\N,\N,actress,tt0190314,Chris Le Telier,60.207237,-58.783943
4660,nm1375959,Nekrassova,\N,\N,actress,tt0295203,Elena Nekrassova,-48.513382,7.150226
4661,nm7616874,Paul,\N,\N,visual_effects,tt3469244,Rajdeep Paul,46.61186,-24.882778
4662,nm4320522,J.,\N,\N,"location_management,producer",tt1842503,Crystal J. Lee,88.405174,-10.539154
4663,nm14036511,Knowles,\N,\N,"director,actor,writer",tt22039782,Charlie Knowles,27.37553,34.460106
4664,nm0569304,McGillivray,\N,\N,"art_department,art_director","tt1312171,tt0462465,tt0963194,tt1233227",Brent McGillivray,25.806602,10.746054
4665,nm1549515,Hara,\N,\N,actor,tt0293987,Takayuki Hara,36.665222,-46.18051
4666,nm13244400,Mani,\N,\N,editor,"tt0255335,tt0255504,tt0255469,tt0255672",Ceylon Mani,12.00116,-65.9457
4667,nm6555758,Constable,\N,\N,"cinematographer,camera_department,sound_department","tt7053448,tt3689052,tt6370374,tt6169360",Peter Constable,12.909193,13.203677
4668,nm12296183,,\N,\N,,\N,Exquisitemad,2.367278,74.572624
4669,nm10408658,Mattis,\N,\N,actor,tt6545316,Michael Mattis,23.55651,6.4838743
4670,nm3341779,Nyamangunda,\N,\N,actor,tt1383243,Tatenda Nyamangunda,-25.245216,8.335013
4671,nm12999701,Taylor,\N,\N,,\N,Vanessa Taylor,55.81488,8.930199
4672,nm5112405,,\N,\N,camera_department,tt0155671,Ditto,2.367278,74.572624
4673,nm5926893,Minulescu,\N,\N,"producer,sound_department,camera_department","tt3168538,tt3598614",Iulia Minulescu,-50.01206,10.600468
4674,nm7556614,Hefte,1956,\N,,tt0360246,Hilde Hefte,-5.6958427,-7.1912675
4675,nm11573127,Graham,\N,\N,producer,"tt13299000,tt12293564",Campbell Graham,56.64284,0.7799759
4676,nm13059847,Perine,\N,\N,,tt0407423,La'Mical Perine,24.299852,27.778507
4677,nm10827869,Mandracken,\N,\N,,\N,David Mandracken,-41.936905,14.354561
4678,nm12207742,Tiberi,\N,\N,animation_department,tt13779394,Eleonora Tiberi,-12.877902,-23.786566
4679,nm14256045,Kotikova,\N,\N,actress,tt21097902,Lucia Kotikova,-52.62994,0.79822403
4680,nm5804301,Mathias,1984,\N,"camera_department,actress,miscellaneous","tt10437542,tt4104022,tt5322458,tt8270664",Danielle Mathias,14.457066,-23.028595
4681,nm10633480,Melaisi,\N,\N,actor,tt9424514,Michael Melaisi,-41.581097,25.146278
4682,nm14223203,Ato,\N,\N,assistant_director,tt0422312,Jiro Ato,8.820608,-41.53563
4683,nm13446729,Muniz,\N,\N,"miscellaneous,actress","tt13236336,tt12545262",Kimberly Muniz,-41.10535,-56.14997
4684,nm13371857,Long,\N,\N,,tt2181320,Heather Long,13.195668,47.714733
4685,nm0787764,Shallabarger,\N,\N,actress,tt0099856,Kalei Shallabarger,-36.144512,25.16595
4686,nm2605123,Chin,\N,\N,"actor,stunts","tt0199949,tt0199134,tt0199866,tt0185673",Shu-Erh Chin,62.727848,-33.90993
4687,nm7164762,Crow,\N,\N,"cinematographer,assistant_director,casting_department",tt3677432,Randy Crow Garcia,31.519373,63.874527
4688,nm10023443,Martelli,\N,\N,"director,costume_department,script_department","tt23333850,tt7802180,tt12503218",Melissa Martelli,-23.23582,-23.077427
4689,nm4116828,Treue,\N,\N,miscellaneous,tt1486823,Constantin Treue,-2.5021436,-8.282479
4690,nm13687531,Breen,\N,\N,,\N,Fergus Breen,27.347712,2.3620296
4691,nm5347064,Acosta,\N,\N,actor,tt2459456,Cody Acosta,-46.16116,-47.640785
4692,nm1062852,Wendell,1968,\N,"actor,writer,producer","tt1094202,tt0832501,tt0118437,tt0484411",Greg Wendell Reid,29.864475,-16.831434
4693,nm6677660,Kim,\N,\N,"director,writer",tt3912246,Nakyung Kim,63.82469,-21.75726
4694,nm10455252,Pohjaväre,\N,\N,actress,tt0121663,Kaarina Pohjaväre,-28.557247,5.3558807
4695,nm11862597,Diareme,\N,\N,actress,tt1566601,Filothei Diareme,-38.639095,32.495495
4696,nm13860062,Swicegood,\N,\N,visual_effects,"tt6791350,tt10857164,tt10954600,tt1596342",Logan Swicegood,2.5258656,11.578288
4697,nm0024490,Ambury,\N,\N,"assistant_director,location_management,miscellaneous","tt4076760,tt9340860,tt1094229,tt0210382",Mark Ambury,23.872334,-23.263725
4698,nm7511324,Bell,\N,\N,actress,"tt4933770,tt0427166",Adrianna Bell,54.60307,44.40627
4699,nm9725709,Lindsey,\N,\N,,\N,Calvin Lindsey,29.803493,-24.369434
4700,nm0412151,Ivanovic,1921,2001,actress,"tt0192921,tt14895146,tt0318919,tt0184363",Olga Ivanovic,-32.345734,-17.000183
4701,nm14334135,Ahmed,\N,\N,"director,writer,producer",tt24251848,Nahid Ahmed Piyal,-1.1252398,-54.038616
4702,nm0277183,Fillali,\N,\N,actor,tt0156245,Abdelmalek Fillali,-67.073105,23.582071
4703,nm11610645,Pöntinen,\N,\N,"director,writer","tt20449652,tt12392658",Pirkko Pöntinen,-51.330936,2.2299669
4704,nm12004328,Dean,\N,\N,camera_department,tt11759334,Alex Dean,44.379333,-28.993725
4705,nm9480180,Wendling,\N,\N,actor,tt7735494,Jim Wendling,-3.2013557,8.715031
4706,nm3693728,Pascoli,\N,\N,actor,"tt4112732,tt1556087,tt11953514,tt3675938",Alex Pascoli,-20.281038,-24.557875
4707,nm9656320,Coleman,\N,\N,"producer,production_manager,miscellaneous","tt8777416,tt11575338,tt8059406,tt9454634",Asia Coleman,29.775003,41.77784
4708,nm5759875,Ana,\N,\N,actress,"tt3009596,tt5102172,tt3958608,tt3674454",Vera Ana Goldestein,22.20041,-35.145912
4709,nm9664174,Elizabeth,\N,\N,make_up_department,tt8036910,Ali Elizabeth Byram,24.601854,-24.507065
4710,nm6219993,Chootragool,\N,\N,art_director,tt2318440,Wanchalerm Chootragool,-29.737612,23.606016
4711,nm4923888,Sams,\N,\N,sound_department,tt0800241,David Sams,55.16847,38.20841
4712,nm3992655,Kevin,\N,\N,"soundtrack,art_director","tt1345836,tt1525786",Jonathan Kevin Ong,38.63425,-21.317383
4713,nm8787136,Maria,\N,\N,,tt3185588,Josep Maria Llorenç,22.021748,-34.497124
4714,nm7433268,Workman,1997,\N,"miscellaneous,director,writer","tt19413880,tt4491334,tt7263678,tt6860806",Logan Workman,13.1485,21.963175
4715,nm7963739,Hunt,\N,\N,cinematographer,tt5512008,Mark Hunt,62.081722,33.363373
4716,nm0279536,Fisher,\N,\N,"visual_effects,art_director",tt0024320,Howard Fisher,28.744904,46.58196
4717,nm5159374,Leopardi,\N,\N,"producer,actor,manager","tt6171028,tt3775942,tt6165640,tt5157616",Jay Leopardi,-18.78804,-23.591555
4718,nm2811046,McAllister,\N,\N,actress,tt1127852,Annette McAllister,12.062421,11.6147585
4719,nm0646999,Oliver,\N,\N,actress,tt0112401,Shirley Oliver,38.113277,-8.11143
4720,nm4927717,Beierwaltes,\N,\N,sound_department,"tt2273171,tt0270018",Graig Beierwaltes,-41.00877,6.985195
4721,nm7054195,Morcate,\N,\N,actor,tt4357410,Laura Morcate,-51.10224,13.341109
4722,nm9182080,Prinjha,\N,\N,"director,editor,cinematographer","tt7391902,tt7223830,tt7391890,tt7391708",Aryan Prinjha,-50.410328,29.727339
4723,nm14826739,Conway,\N,\N,composer,\N,Chris Conway,3.922361,31.103226
4724,nm10284597,Dalving,\N,\N,actress,tt9341136,Iva Dalving,-37.920845,27.434792
4725,nm15093788,Lenko,\N,\N,,tt3717490,Preston Lenko,-28.570038,-14.304071
4726,nm4586414,Kurbatov,\N,\N,"cinematographer,camera_department","tt7365586,tt3246212,tt2002217,tt0396321",Evgeny Kurbatov,-33.208313,-8.893234
4727,nm3337565,Lemars,\N,\N,actor,tt0798780,Jason Lemars,-59.05813,22.3133
4728,nm6021354,Cedolin,\N,\N,"director,producer,writer","tt7319332,tt7759902,tt9535788,tt3266260",Paolo Cedolin Petrini,-36.14088,27.321323
4729,nm11893097,Perez,\N,\N,costume_department,tt13074706,America Perez,-52.359768,-59.967026
4730,nm2477244,Bolger,\N,\N,actress,"tt0460829,tt4687880,tt0844441,tt4696764",Latrina Bolger,21.971354,5.4310136
4731,nm0170476,Cole,\N,\N,miscellaneous,"tt0116446,tt0116924",Buffie Cole,65.31257,28.412924
4732,nm1579729,Chiapponi-Grönros,\N,\N,actress,tt0101281,Natasha Chiapponi-Grönros,-40.874134,22.466759
4733,nm9887498,Tyldum,\N,\N,production_manager,tt0142034,Ståle Tyldum,-12.010263,4.6909585
4734,nm12299331,Stanley,\N,\N,,"tt0363373,tt1461349,tt2079265",Joel Stanley,50.892513,15.546232
4735,nm2680494,Vamvakidou,\N,\N,actress,tt0114863,Sofia Vamvakidou,-45.850933,15.810739
4736,nm14844060,Charbeneau,\N,\N,producer,tt27722655,Michael Charbeneau,-57.64242,12.931226
4737,nm11759022,Vizakis,\N,\N,actor,tt7225434,Nahum Vizakis,-46.154415,2.4110792
4738,nm14458778,Tsuji,\N,\N,miscellaneous,tt26082726,Shouhei Tsuji,33.49214,-54.45769
4739,nm4746437,Field,\N,\N,actor,tt2094810,Matty Field,5.3561244,34.973557
4740,nm7393145,Britow,\N,\N,"casting_department,miscellaneous","tt6566480,tt4380324",Tylah Britow,-55.090656,10.390389
4741,nm13778174,Ikeh,\N,\N,"production_designer,production_manager",tt21081772,Victor Ikeh,-28.496096,11.656671
4742,nm0578686,Menager,\N,\N,sound_department,"tt0815353,tt1813705,tt6161568,tt0139972",Benoît Menager,-21.376947,4.0160313
4743,nm14345227,Mogale,\N,\N,transportation_department,tt13459400,Lesego Mogale,13.032852,-37.975513
4744,nm12927536,Wilson,\N,\N,actor,tt15288124,Charles Wilson,57.951195,25.276196
4745,nm11085307,Wen,\N,\N,director,"tt11152038,tt11273352",Ruohan Wen,70.54866,-38.611843
4746,nm3758021,Bayrouty,\N,\N,actress,tt1582260,Jennifer Bayrouty,-58.470737,18.648727
4747,nm8165522,Van,\N,\N,,\N,Martin Van Haselberg,48.409676,-75.7372
4748,nm3835464,Allam,\N,\N,producer,tt1615834,Hossam Allam,-0.55598885,-48.06729
4749,nm14617955,Khan,\N,\N,director,tt26999511,Sahadat Khan,-3.7402418,-61.115765
4750,nm12428094,Aoki,\N,\N,animation_department,"tt2487126,tt6548966,tt2322603,tt5825186",Minami Aoki,34.126247,-53.9573
4751,nm7721942,Loos,\N,\N,actor,"tt5173178,tt5204514",Luke Loos,2.6292243,-7.73167
4752,nm3104791,Schnee,\N,\N,actor,tt0165446,Jean-Paul Schnee,14.162317,-13.881642
4753,nm5418334,Thompson,\N,\N,art_department,tt2414212,Chris Thompson,16.898697,21.702402
4754,nm4487792,Zhuang,\N,\N,visual_effects,tt0806027,Yanhua Zhuang,65.82814,-36.34766
4755,nm0861697,Thorpe,\N,\N,actor,"tt0012353,tt0145443",Norman Thorpe,20.566025,42.21448
4756,nm4475180,Hernandez,\N,\N,"director,writer,visual_effects","tt5365064,tt6197070,tt1869509",Raphaël Hernandez,-33.52593,-48.28225
4757,nm3524333,Nelson,\N,\N,sound_department,tt0145388,Steve Nelson,58.569435,57.48054
4758,nm3380618,Jalimao,\N,\N,visual_effects,"tt1470719,tt23036112,tt21237578,tt1734703",Ewen Jalimao,-52.229855,26.546146
4759,nm2576839,Penner,\N,\N,actress,tt0768212,Elora Penner,-1.4237581,4.3872886
4760,nm13145366,Dajak,\N,\N,production_designer,tt16182374,Marko Dajak,-71.117004,14.850073
4761,nm2774194,M.,\N,\N,"art_director,set_decorator","tt1586723,tt1075752",Brenda M. Cooper,84.829285,-6.8928676
4762,nm4092423,Regev,\N,\N,"sound_department,music_department","tt8287904,tt1730742,tt2611202,tt3296376",Eran Regev,15.597798,-11.18827
4763,nm12826026,Ghafari,\N,\N,"editor,editorial_department,assistant_director","tt12569490,tt12445264,tt12942624,tt15826370",Sahel Ghafari,-1.0974131,-44.92195
4764,nm11571615,Nzuza,\N,\N,actor,"tt14771176,tt12303896,tt12623394",Sthandwa Nzuza,12.95254,-38.120872
4765,nm5015371,Vann-Williams,\N,\N,actress,tt2372361,Sharon Vann-Williams,-39.64675,17.958515
4766,nm6300642,Bruce,\N,\N,editor,tt3544516,Sam Bruce,47.183735,-10.739846
4767,nm11218639,Neumey,\N,\N,actor,tt3471592,Nolan Neumey,-64.40523,12.310617
4768,nm7983448,Kallins,\N,\N,visual_effects,"tt6412452,tt7349662,tt2279339,tt2241351",Leah Kallins,-64.40434,12.593835
4769,nm9883942,Hucal,\N,\N,,tt1587934,Cody Hucal,-36.835495,21.467701
4770,nm4394319,Mutter,\N,\N,,tt1260357,Josefs Mutter,-7.843777,-6.0603724
4771,nm11963650,Marangé,\N,\N,miscellaneous,tt13241432,Thierry Marangé,-44.44769,19.92668
4772,nm0100511,Bouzan,\N,\N,miscellaneous,tt0119961,David Bouzan,-60.338043,20.979095
4773,nm7390183,Hanley,\N,\N,"actor,cinematographer",tt4770972,Orelcer Hanley,37.333706,8.60654
4774,nm4703071,Hardy,\N,\N,editor,tt0478879,E.D. Hardy,59.08445,21.62382
4775,nm8461370,Wilhelmsson,\N,\N,actress,tt4642944,Sara Wilhelmsson,-11.55684,-0.76443636
4776,nm5800523,Davis,\N,\N,"actor,producer,camera_department","tt3084854,tt3488128,tt6335108,tt3085376",Rick Davis,47.13984,65.57384
